timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1709815525.101994, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45925.000000, 1.10532235, 0.17592682, 0.016402, 8, -0.007745, 0.386533, 0.900000, 0.000000, 2.000000, 0.000000
1709815526.101986, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45926.000000, 1.10532241, 0.17592682, 0.017452, 8, -0.007695, 0.391176, 0.900000, 0.000000, 2.000000, 0.000000
1709815527.101749, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45927.000000, 1.10532248, 0.17592682, 0.018514, 8, -0.007638, 0.395621, 0.900000, 0.000000, 2.000000, 0.000000
1709815528.102054, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45928.000000, 1.10532254, 0.17592682, 0.019588, 8, -0.007693, 0.399825, 0.900000, 0.000000, 2.000000, 0.000000
1709815529.101945, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45929.000000, 1.1053226, 0.17592682, 0.020673, 8, -0.007699, 0.403898, 0.900000, 0.000000, 2.000000, 0.000000
1709815530.102135, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45930.000000, 1.10532266, 0.17592681, 0.021769, 8, -0.007776, 0.407758, 0.900000, 0.000000, 2.000000, 0.000000
1709815531.101942, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45931.000000, 1.10532273, 0.17592681, 0.022875, 8, -0.007838, 0.411456, 0.900000, 0.000000, 2.000000, 0.000000
1709815532.101975, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45932.000000, 1.10532279, 0.17592681, 0.023991, 8, -0.007854, 0.415000, 0.900000, 0.000000, 2.000000, 0.000000
1709815533.101990, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45933.000000, 1.10532286, 0.17592681, 0.025117, 8, -0.007842, 0.418382, 0.900000, 0.000000, 2.000000, 0.000000
1709815534.101924, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45934.000000, 1.10532292, 0.17592681, 0.026251, 8, -0.007790, 0.421634, 0.900000, 0.000000, 2.000000, 0.000000
1709815535.101939, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45935.000000, 1.10532299, 0.17592681, 0.027394, 8, -0.007778, 0.424739, 0.900000, 0.000000, 2.000000, 0.000000
1709815536.102701, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45936.000000, 1.10532306, 0.17592681, 0.028545, 8, -0.007830, 0.427706, 0.900000, 0.000000, 2.000000, 0.000000
1709815537.102235, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45937.000000, 1.10532312, 0.17592681, 0.029704, 8, -0.007761, 0.430575, 0.900000, 0.000000, 2.000000, 0.000000
1709815538.101916, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45938.000000, 1.10532319, 0.17592681, 0.030870, 8, -0.007748, 0.433305, 0.900000, 0.000000, 2.000000, 0.000000
1709815539.101934, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45939.000000, 1.10532326, 0.1759268, 0.032044, 8, -0.007769, 0.435910, 0.900000, 0.000000, 2.000000, 0.000000
1709815540.102190, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45940.000000, 1.10532333, 0.1759268, 0.033225, 8, -0.007762, 0.438446, 0.900000, 0.000000, 2.000000, 0.000000
1709815541.101983, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45941.000000, 1.1053234, 0.1759268, 0.034413, 8, -0.007781, 0.440853, 0.900000, 0.000000, 2.000000, 0.000000
1709815542.101968, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45942.000000, 1.10532347, 0.1759268, 0.035607, 8, -0.007797, 0.443164, 0.900000, 0.000000, 2.000000, 0.000000
1709815543.101977, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45943.000000, 1.10532354, 0.1759268, 0.036807, 8, -0.007799, 0.445387, 0.900000, 0.000000, 2.000000, 0.000000
1709815544.102026, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45944.000000, 1.10532361, 0.1759268, 0.038013, 8, -0.007880, 0.447516, 0.900000, 0.000000, 2.000000, 0.000000
1709815545.101961, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45945.000000, 1.10532368, 0.1759268, 0.039225, 8, -0.007923, 0.449545, 0.900000, 0.000000, 2.000000, 0.000000
1709815546.102072, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45946.000000, 1.10532375, 0.1759268, 0.040442, 8, -0.007870, 0.451508, 0.900000, 0.000000, 2.000000, 0.000000
1709815547.102154, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45947.000000, 1.10532382, 0.17592679, 0.041664, 8, -0.007881, 0.453401, 0.900000, 0.000000, 2.000000, 0.000000
1709815548.102124, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45948.000000, 1.10532389, 0.17592679, 0.042891, 8, -0.007864, 0.455191, 0.900000, 0.000000, 2.000000, 0.000000
1709815549.102200, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45949.000000, 1.10532396, 0.17592679, 0.044124, 8, -0.007815, 0.456937, 0.900000, 0.000000, 2.000000, 0.000000
1709815550.102170, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45950.000000, 1.10532403, 0.17592679, 0.045360, 8, -0.007789, 0.458592, 0.900000, 0.000000, 2.000000, 0.000000
1709815551.102028, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45951.000000, 1.1053241, 0.17592679, 0.046602, 8, -0.007767, 0.460206, 0.900000, 0.000000, 2.000000, 0.000000
1709815552.102103, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45952.000000, 1.10532418, 0.17592679, 0.047847, 8, -0.007744, 0.461731, 0.900000, 0.000000, 2.000000, 0.000000
1709815553.102096, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45953.000000, 1.10532425, 0.17592679, 0.049097, 8, -0.007756, 0.463205, 0.900000, 0.000000, 2.000000, 0.000000
1709815554.102051, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45954.000000, 1.10532432, 0.17592679, 0.050350, 8, -0.007749, 0.464631, 0.900000, 0.000000, 2.000000, 0.000000
1709815555.102170, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45955.000000, 1.10532439, 0.17592678, 0.051608, 8, -0.007747, 0.465990, 0.900000, 0.000000, 2.000000, 0.000000
1709815556.102363, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45956.000000, 1.10532447, 0.17592678, 0.052869, 8, -0.007722, 0.467308, 0.900000, 0.000000, 2.000000, 0.000000
1709815557.102154, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45957.000000, 1.10532454, 0.17592678, 0.054133, 8, -0.007671, 0.468550, 0.900000, 0.000000, 2.000000, 0.000000
1709815558.101990, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45958.000000, 1.10532461, 0.17592678, 0.055401, 8, -0.007656, 0.469756, 0.900000, 0.000000, 2.000000, 0.000000
1709815559.102115, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45959.000000, 1.10532469, 0.17592678, 0.056672, 8, -0.007666, 0.470911, 0.900000, 0.000000, 2.000000, 0.000000
1709815560.102094, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45960.000000, 1.10532476, 0.17592678, 0.057946, 8, -0.007734, 0.472029, 0.900000, 0.000000, 2.000000, 0.000000
1709815561.104473, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45961.000000, 1.10532484, 0.17592678, 0.059234, 8, -0.005546, 0.432929, 0.900000, 0.000000, 2.000000, 0.000000
1709815562.101943, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45962.000000, 1.1053249, 0.17592678, 0.060403, 8, 0.024321, 0.432311, 0.900000, 0.000000, 2.000000, 0.000000
1709815563.102781, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45963.000000, 1.10532497, 0.17592679, 0.061571, 8, 0.065714, 0.433212, 0.900000, 0.000000, 2.000000, 0.000000
1709815564.102032, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45964.000000, 1.10532504, 0.1759268, 0.062739, 8, 0.109823, 0.434063, 0.900000, 0.000000, 2.000000, 0.000000
1709815565.101930, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45965.000000, 1.1053251, 0.17592682, 0.063851, 8, 0.154375, 0.365402, 0.900000, 0.000000, 2.000000, 0.000000
1709815566.102014, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45966.000000, 1.10532516, 0.17592684, 0.064762, 8, 0.195120, 0.339708, 0.900000, 0.000000, 2.000000, 0.000000
1709815567.101852, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45967.000000, 1.10532522, 0.17592687, 0.065910, 8, 0.224460, 0.480419, 0.900000, 0.000000, 2.000000, 0.000000
1709815568.102064, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45968.000000, 1.1053253, 0.17592691, 0.067194, 8, 0.239892, 0.492725, 0.900000, 0.000000, 2.000000, 0.000000
1709815569.101891, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45969.000000, 1.10532537, 0.17592695, 0.068490, 8, 0.247458, 0.494957, 0.900000, 0.000000, 2.000000, 0.000000
1709815570.101941, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45970.000000, 1.10532545, 0.17592699, 0.069787, 8, 0.251079, 0.495554, 0.900000, 0.000000, 2.000000, 0.000000
1709815571.103349, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45971.000000, 1.10532552, 0.17592704, 0.071107, 8, 0.252626, 0.580104, 0.900000, 0.000000, 2.000000, 0.000000
1709815572.102101, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45972.000000, 1.10532559, 0.17592707, 0.072275, 8, 0.229681, 0.438607, 0.900000, 0.000000, 2.000000, 0.000000
1709815573.101930, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45973.000000, 1.10532566, 0.17592711, 0.073435, 8, 0.189311, 0.439060, 0.900000, 0.000000, 2.000000, 0.000000
1709815574.102042, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45974.000000, 1.10532573, 0.17592713, 0.074607, 8, 0.145014, 0.439892, 0.900000, 0.000000, 2.000000, 0.000000
1709815575.101980, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45975.000000, 1.10532579, 0.17592715, 0.075788, 8, 0.099764, 0.440707, 0.900000, 0.000000, 2.000000, 0.000000
1709815576.102011, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45976.000000, 1.10532586, 0.17592716, 0.076977, 8, 0.054241, 0.441531, 0.900000, 0.000000, 2.000000, 0.000000
1709815577.102090, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45977.000000, 1.10532593, 0.17592717, 0.078171, 8, 0.008602, 0.442343, 0.900000, 0.000000, 2.000000, 0.000000
