timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1710841443.336805, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35043.000000, 1.10529897, 0.17592653, 0.006470, 8, 0.074003, 1.014225, 0.900000, 0.000000, 2.000000, 0.000000
1710841444.336386, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35044.000000, 1.10529913, 0.17592657, 0.009203, 8, 0.115603, 1.016907, 0.900000, 0.000000, 2.000000, 0.000000
1710841445.336409, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35045.000000, 1.10529929, 0.17592661, 0.011934, 8, 0.156783, 1.029752, 0.900000, 0.000000, 2.000000, 0.000000
1710841446.336778, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35046.000000, 1.10529945, 0.17592668, 0.014687, 8, 0.190778, 1.038378, 0.900000, 0.000000, 2.000000, 0.000000
1710841447.336409, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35047.000000, 1.10529961, 0.17592675, 0.017437, 8, 0.214765, 1.040593, 0.900000, 0.000000, 2.000000, 0.000000
1710841448.336473, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35048.000000, 1.10529977, 0.17592683, 0.020178, 8, 0.230695, 1.040553, 0.900000, 0.000000, 2.000000, 0.000000
1710841449.336454, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35049.000000, 1.10529992, 0.17592691, 0.022909, 8, 0.240837, 1.039751, 0.900000, 0.000000, 2.000000, 0.000000
1710841450.336379, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35050.000000, 1.10530008, 0.175927, 0.025633, 8, 0.247184, 1.038608, 0.900000, 0.000000, 2.000000, 0.000000
1710841451.336318, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35051.000000, 1.10530023, 0.17592708, 0.028136, 8, 0.232049, 1.017946, 0.900000, 0.000000, 2.000000, 0.000000
1710841452.336478, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35052.000000, 1.10530038, 0.17592716, 0.030794, 8, 0.195436, 1.006886, 0.900000, 0.000000, 2.000000, 0.000000
1710841453.336796, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35053.000000, 1.10530054, 0.17592722, 0.033472, 8, 0.154679, 1.006717, 0.900000, 0.000000, 2.000000, 0.000000
1710841454.336349, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35054.000000, 1.10530069, 0.17592727, 0.036166, 8, 0.112982, 1.006469, 0.900000, 0.000000, 2.000000, 0.000000
1710841455.336381, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35055.000000, 1.10530085, 0.1759273, 0.038873, 8, 0.071067, 1.006230, 0.900000, 0.000000, 2.000000, 0.000000
1710841456.336384, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35056.000000, 1.10530101, 0.17592732, 0.041588, 8, 0.029102, 1.005991, 0.900000, 0.000000, 2.000000, 0.000000
1710841457.336401, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35057.000000, 1.10530116, 0.17592732, 0.044306, 8, -0.012877, 1.005760, 0.900000, 0.000000, 2.000000, 0.000000
1710841458.336362, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35058.000000, 1.10530132, 0.17592731, 0.047022, 8, -0.054856, 1.007913, 0.900000, 0.000000, 2.000000, 0.000000
1710841459.336412, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35059.000000, 1.10530148, 0.17592728, 0.049761, 8, -0.094253, 1.022444, 0.900000, 0.000000, 2.000000, 0.000000
1710841460.336415, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35060.000000, 1.10530164, 0.17592724, 0.052516, 8, -0.126348, 1.028173, 0.900000, 0.000000, 2.000000, 0.000000
1710841461.336427, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35061.000000, 1.1053018, 0.17592719, 0.055271, 8, -0.150978, 1.030065, 0.900000, 0.000000, 2.000000, 0.000000
1710841462.336464, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35062.000000, 1.10530196, 0.17592713, 0.058021, 8, -0.169749, 1.030594, 0.900000, 0.000000, 2.000000, 0.000000
1710841463.336339, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35063.000000, 1.10530212, 0.17592707, 0.060763, 8, -0.184148, 1.030353, 0.900000, 0.000000, 2.000000, 0.000000
1710841464.336396, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35064.000000, 1.10530228, 0.175927, 0.063498, 8, -0.195338, 1.029782, 0.900000, 0.000000, 2.000000, 0.000000
1710841465.336342, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35065.000000, 1.10530243, 0.17592693, 0.066225, 8, -0.204193, 1.029039, 0.900000, 0.000000, 2.000000, 0.000000
1710841466.339540, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35066.000000, 1.10530259, 0.17592686, 0.068946, 8, -0.211427, 1.028183, 0.900000, 0.000000, 2.000000, 0.000000
1710841467.336238, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35067.000000, 1.10530275, 0.17592678, 0.071662, 8, -0.217490, 1.027197, 0.900000, 0.000000, 2.000000, 0.000000
1710841468.336596, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35068.000000, 1.10530291, 0.1759267, 0.074371, 8, -0.222947, 1.026552, 0.900000, 0.000000, 2.000000, 0.000000
1710841469.336482, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35069.000000, 1.10530306, 0.17592662, 0.077076, 8, -0.227157, 1.025769, 0.900000, 0.000000, 2.000000, 0.000000
1710841470.336368, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35070.000000, 1.10530322, 0.17592654, 0.079777, 8, -0.230090, 1.024972, 0.900000, 0.000000, 2.000000, 0.000000
1710841471.336251, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35071.000000, 1.10530336, 0.17592647, 0.082264, 8, -0.219971, 1.014389, 0.900000, 0.000000, 2.000000, 0.000000
1710841472.336351, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35072.000000, 1.10530352, 0.1759264, 0.084901, 8, -0.184591, 0.992785, 0.900000, 0.000000, 2.000000, 0.000000
1710841473.336370, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35073.000000, 1.10530367, 0.17592634, 0.087547, 8, -0.144016, 0.992115, 0.900000, 0.000000, 2.000000, 0.000000
1710841474.336612, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35074.000000, 1.10530382, 0.1759263, 0.090210, 8, -0.102254, 0.992415, 0.900000, 0.000000, 2.000000, 0.000000
1710841475.336416, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35075.000000, 1.10530398, 0.17592627, 0.092886, 8, -0.060224, 0.992711, 0.900000, 0.000000, 2.000000, 0.000000
1710841476.336425, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35076.000000, 1.10530413, 0.17592626, 0.095569, 8, -0.018135, 0.992994, 0.900000, 0.000000, 2.000000, 0.000000
1710841477.336597, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35077.000000, 1.10530429, 0.17592626, 0.098256, 8, 0.023966, 0.993266, 0.900000, 0.000000, 2.000000, 0.000000
1710841478.336385, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35078.000000, 1.10530444, 0.17592627, 0.100940, 8, 0.066067, 0.993528, 0.900000, 0.000000, 2.000000, 0.000000
1710841479.336389, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35079.000000, 1.1053046, 0.1759263, 0.103619, 8, 0.108166, 0.993780, 0.900000, 0.000000, 2.000000, 0.000000
1710841480.336267, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35080.000000, 1.10530475, 0.17592635, 0.106290, 8, 0.150126, 1.004110, 0.900000, 0.000000, 2.000000, 0.000000
1710841481.336985, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35081.000000, 1.10530491, 0.17592641, 0.108989, 8, 0.186828, 1.017353, 0.900000, 0.000000, 2.000000, 0.000000
1710841482.336405, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35082.000000, 1.10530507, 0.17592648, 0.111693, 8, 0.213818, 1.021677, 0.900000, 0.000000, 2.000000, 0.000000
1710841483.337049, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35083.000000, 1.10530522, 0.17592656, 0.114392, 8, 0.232085, 1.022909, 0.900000, 0.000000, 2.000000, 0.000000
1710841484.336385, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35084.000000, 1.10530538, 0.17592664, 0.117082, 8, 0.243896, 1.022898, 0.900000, 0.000000, 2.000000, 0.000000
1710841485.336363, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35085.000000, 1.10530553, 0.17592673, 0.119765, 8, 0.251329, 1.022424, 0.900000, 0.000000, 2.000000, 0.000000
1710841486.336316, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35086.000000, 1.10530569, 0.17592682, 0.122443, 8, 0.255977, 1.021789, 0.900000, 0.000000, 2.000000, 0.000000
1710841487.336410, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35087.000000, 1.10530584, 0.17592691, 0.125117, 8, 0.258843, 1.021111, 0.900000, 0.000000, 2.000000, 0.000000
1710841488.336357, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35088.000000, 1.105306, 0.175927, 0.127787, 8, 0.260590, 1.020412, 0.900000, 0.000000, 2.000000, 0.000000
1710841489.336336, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35089.000000, 1.10530615, 0.17592709, 0.130455, 8, 0.261602, 1.019732, 0.900000, 0.000000, 2.000000, 0.000000
1710841490.336550, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35090.000000, 1.10530631, 0.17592718, 0.133121, 8, 0.262222, 1.019071, 0.900000, 0.000000, 2.000000, 0.000000
1710841491.336416, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35091.000000, 1.10530646, 0.17592728, 0.135802, 8, 0.262194, 0.987499, 0.900000, 0.000000, 2.000000, 0.000000
1710841492.336413, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35092.000000, 1.1053066, 0.17592735, 0.138216, 8, 0.235121, 0.980580, 0.900000, 0.000000, 2.000000, 0.000000
1710841493.336347, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35093.000000, 1.10530675, 0.17592743, 0.140824, 8, 0.196117, 0.986806, 0.900000, 0.000000, 2.000000, 0.000000
1710841494.336573, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35094.000000, 1.1053069, 0.17592749, 0.143455, 8, 0.154677, 0.987466, 0.900000, 0.000000, 2.000000, 0.000000
1710841495.336375, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35095.000000, 1.10530706, 0.17592754, 0.146106, 8, 0.112692, 0.991731, 0.900000, 0.000000, 2.000000, 0.000000
1710841496.336343, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35096.000000, 1.10530721, 0.17592757, 0.148810, 8, 0.074015, 1.010638, 0.900000, 0.000000, 2.000000, 0.000000
1710841497.336403, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35097.000000, 1.10530737, 0.17592759, 0.151551, 8, 0.045088, 1.016514, 0.900000, 0.000000, 2.000000, 0.000000
1710841498.336536, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35098.000000, 1.10530753, 0.1759276, 0.154306, 8, 0.025425, 1.018259, 0.900000, 0.000000, 2.000000, 0.000000
1710841499.337272, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35099.000000, 1.10530769, 0.17592761, 0.157064, 8, 0.012593, 1.018554, 0.900000, 0.000000, 2.000000, 0.000000
1710841500.336348, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35100.000000, 1.10530785, 0.17592761, 0.159823, 8, 0.004483, 1.040105, 0.900000, 0.000000, 2.000000, 0.000000
1710841501.336296, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35101.000000, 1.10530799, 0.17592761, 0.162340, 8, 0.021826, 0.986395, 0.900000, 0.000000, 2.000000, 0.000000
1710841502.336448, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35102.000000, 1.10530815, 0.17592763, 0.165002, 8, 0.059063, 0.984482, 0.900000, 0.000000, 2.000000, 0.000000
1710841503.336342, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35103.000000, 1.1053083, 0.17592765, 0.167662, 8, 0.100123, 0.985375, 0.900000, 0.000000, 2.000000, 0.000000
1710841504.336310, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35104.000000, 1.10530846, 0.1759277, 0.170318, 8, 0.141916, 0.996791, 0.900000, 0.000000, 2.000000, 0.000000
1710841505.336621, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35105.000000, 1.10530861, 0.17592775, 0.173006, 8, 0.178545, 1.010692, 0.900000, 0.000000, 2.000000, 0.000000
1710841506.336335, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35106.000000, 1.10530877, 0.17592782, 0.175702, 8, 0.205117, 1.015416, 0.900000, 0.000000, 2.000000, 0.000000
1710841507.336690, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35107.000000, 1.10530892, 0.17592789, 0.178392, 8, 0.222874, 1.016752, 0.900000, 0.000000, 2.000000, 0.000000
1710841508.337571, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35108.000000, 1.10530908, 0.17592797, 0.181076, 8, 0.234302, 1.016860, 0.900000, 0.000000, 2.000000, 0.000000
1710841509.336469, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35109.000000, 1.10530923, 0.17592806, 0.183755, 8, 0.241425, 1.016568, 0.900000, 0.000000, 2.000000, 0.000000
1710841510.336352, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35110.000000, 1.10530939, 0.17592814, 0.186428, 8, 0.245870, 1.016122, 0.900000, 0.000000, 2.000000, 0.000000
1710841511.336332, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35111.000000, 1.10530953, 0.17592822, 0.188887, 8, 0.238983, 0.994336, 0.900000, 0.000000, 2.000000, 0.000000
1710841512.336505, caravela, 42, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 35112.000000, 1.10530968, 0.1759283, 0.191497, 8, 0.204465, 0.984024, 0.900000, 0.000000, 2.000000, 0.000000
