timestamp (seconds since 01/01/1970), system, entity , value (rad), off (°)
1710842008.521468, caravela-2, 7, -0.00772033, 0.000000
1710842009.523479, caravela-2, 7, -0.00772033, 0.000000
1710842010.575752, caravela-2, 7, 0.00718652, 0.000000
1710842011.571480, caravela-2, 7, 0.00718652, 0.000000
1710842012.571700, caravela-2, 7, 0.00718652, 0.000000
1710842013.621349, caravela-2, 7, 0.00718652, 0.000000
1710842014.671211, caravela-2, 7, 0.00718652, 0.000000
1710842015.721680, caravela-2, 7, 0.00718652, 0.000000
1710842016.771805, caravela-2, 7, 0.00718652, 0.000000
1710842017.771730, caravela-2, 7, 0.00718652, 0.000000
1710842018.821810, caravela-2, 7, 0.00718652, 0.000000
1710842019.821587, caravela-2, 7, 0.00718652, 0.000000
1710842020.875058, caravela-2, 7, 0.00734456, 0.000000
1710842021.921224, caravela-2, 7, 0.00734456, 0.000000
1710842022.923590, caravela-2, 7, 0.00734456, 0.000000
1710842023.971650, caravela-2, 7, 0.00734456, 0.000000
1710842025.021671, caravela-2, 7, 0.00734456, 0.000000
1710842026.071462, caravela-2, 7, 0.00734456, 0.000000
1710842027.078795, caravela-2, 7, 0.00734456, 0.000000
1710842028.122895, caravela-2, 7, 0.00734456, 0.000000
1710842029.171625, caravela-2, 7, 0.00734456, 0.000000
1710842030.225850, caravela-2, 7, 0.00734475, 0.000000
1710842031.222546, caravela-2, 7, 0.00734475, 0.000000
1710842032.273133, caravela-2, 7, 0.00734475, 0.000000
1710842033.324028, caravela-2, 7, 0.00734475, 0.000000
1710842034.371541, caravela-2, 7, 0.00734475, 0.000000
1710842035.421205, caravela-2, 7, 0.00734475, 0.000000
1710842036.471132, caravela-2, 7, 0.00734475, 0.000000
1710842037.526113, caravela-2, 7, 0.00734475, 0.000000
1710842038.571814, caravela-2, 7, 0.00734475, 0.000000
1710842039.629682, caravela-2, 7, 0.00734475, 0.000000
1710842040.675726, caravela-2, 7, 0.00734118, 0.000000
1710842041.671554, caravela-2, 7, 0.00734118, 0.000000
1710842042.723359, caravela-2, 7, 0.00734149, 0.000000
1710842043.771472, caravela-2, 7, 0.00734065, 0.000000
1710842044.821162, caravela-2, 7, 0.00733969, 0.000000
1710842045.821680, caravela-2, 7, 0.0073386, 0.000000
1710842046.872249, caravela-2, 7, 0.00733931, 0.000000
1710842047.921312, caravela-2, 7, 0.00734045, 0.000000
1710842048.921404, caravela-2, 7, 0.00733936, 0.000000
1710842049.922184, caravela-2, 7, 0.00734017, 0.000000
1710842050.923486, caravela-2, 7, 0.00734003, 0.000000
1710842051.971637, caravela-2, 7, 0.00734114, 0.000000
1710842053.021368, caravela-2, 7, 0.00734071, 0.000000
1710842054.021759, caravela-2, 7, 0.00734026, 0.000000
1710842055.073882, caravela-2, 7, 0.00734185, 0.000000
1710842056.121034, caravela-2, 7, 0.00734414, 0.000000
1710842057.121110, caravela-2, 7, 0.00734252, 0.000000
1710842058.121298, caravela-2, 7, 0.00734269, 0.000000
1710842059.122378, caravela-2, 7, 0.00734124, 0.000000
1710842060.123185, caravela-2, 7, 0.00734319, 0.000000
1710842061.171343, caravela-2, 7, 0.00734219, 0.000000
1710842062.221093, caravela-2, 7, 0.00734079, 0.000000
1710842063.221214, caravela-2, 7, 0.00734176, 0.000000
1710842064.221931, caravela-2, 7, 0.00734231, 0.000000
1710842065.271113, caravela-2, 7, 0.00734119, 0.000000
1710842066.271485, caravela-2, 7, 0.00734029, 0.000000
1710842067.271700, caravela-2, 7, 0.00734016, 0.000000
1710842068.272207, caravela-2, 7, 0.00734022, 0.000000
1710842069.321471, caravela-2, 7, 0.00734189, 0.000000
1710842070.323283, caravela-2, 7, 0.00733963, 0.000000
1710842071.323862, caravela-2, 7, 0.00733894, 0.000000
1710842072.371598, caravela-2, 7, 0.00734196, 0.000000
1710842073.421292, caravela-2, 7, 0.00734136, 0.000000
1710842074.421384, caravela-2, 7, 0.00734064, 0.000000
1710842075.421392, caravela-2, 7, 0.00733918, 0.000000
1710842076.421498, caravela-2, 7, 0.00733958, 0.000000
1710842077.421672, caravela-2, 7, 0.00734138, 0.000000
1710842078.431132, caravela-2, 7, 0.00734059, 0.000000
1710842079.475044, caravela-2, 7, 0.00733968, 0.000000
1710842080.522562, caravela-2, 7, 0.00734016, 0.000000
1710842081.571165, caravela-2, 7, 0.00734088, 0.000000
1710842082.621199, caravela-2, 7, 0.00734145, 0.000000
1710842083.621561, caravela-2, 7, 0.00734274, 0.000000
1710842084.675886, caravela-2, 7, 0.00734435, 0.000000
1710842085.721105, caravela-2, 7, 0.00734345, 0.000000
1710842086.723584, caravela-2, 7, 0.0073438, 0.000000
1710842087.724066, caravela-2, 7, 0.00734413, 0.000000
1710842088.771529, caravela-2, 7, 0.00734259, 0.000000
1710842089.771580, caravela-2, 7, 0.00734196, 0.000000
1710842090.771589, caravela-2, 7, 0.00734234, 0.000000
1710842091.821637, caravela-2, 7, 0.00734129, 0.000000
1710842092.871168, caravela-2, 7, 0.00734336, 0.000000
1710842093.872927, caravela-2, 7, 0.00734131, 0.000000
1710842094.921503, caravela-2, 7, 0.00734258, 0.000000
1710842095.971523, caravela-2, 7, 0.00734557, 0.000000
1710842097.021207, caravela-2, 7, 0.00734456, 0.000000
1710842098.022918, caravela-2, 7, 0.00734639, 0.000000
1710842099.071285, caravela-2, 7, 0.00734429, 0.000000
1710842100.071872, caravela-2, 7, 0.00734519, 0.000000
1710842101.121367, caravela-2, 7, 0.00734434, 0.000000
1710842102.123391, caravela-2, 7, 0.00734447, 0.000000
1710842103.171366, caravela-2, 7, 0.00734258, 0.000000
1710842104.171456, caravela-2, 7, 0.00734145, 0.000000
1710842105.171746, caravela-2, 7, 0.00734282, 0.000000
1710842106.221343, caravela-2, 7, 0.00734279, 0.000000
1710842107.221603, caravela-2, 7, 0.00734153, 0.000000
1710842108.271096, caravela-2, 7, 0.00734124, 0.000000
1710842109.271169, caravela-2, 7, 0.00734124, 0.000000
1710842110.276147, caravela-2, 7, 0.0073401, 0.000000
1710842111.322073, caravela-2, 7, 0.0073401, 0.000000
1710842112.322211, caravela-2, 7, 0.0073401, 0.000000
1710842113.322355, caravela-2, 7, 0.0073401, 0.000000
1710842114.323870, caravela-2, 7, 0.0073401, 0.000000
1710842115.371410, caravela-2, 7, 0.0073401, 0.000000
1710842116.371697, caravela-2, 7, 0.0073401, 0.000000
1710842117.421520, caravela-2, 7, 0.0073401, 0.000000
1710842118.421602, caravela-2, 7, 0.0073401, 0.000000
1710842119.471158, caravela-2, 7, 0.0073401, 0.000000
1710842120.474633, caravela-2, 7, 0.00733974, 0.000000
1710842121.476757, caravela-2, 7, 0.00733974, 0.000000
1710842122.521389, caravela-2, 7, 0.00733974, 0.000000
1710842123.521453, caravela-2, 7, 0.00733974, 0.000000
1710842124.571337, caravela-2, 7, 0.00733974, 0.000000
1710842125.621081, caravela-2, 7, 0.00733974, 0.000000
1710842126.621088, caravela-2, 7, 0.00733974, 0.000000
1710842127.671160, caravela-2, 7, 0.00733974, 0.000000
1710842128.671203, caravela-2, 7, 0.00733974, 0.000000
1710842129.671358, caravela-2, 7, 0.00733974, 0.000000
1710842130.724426, caravela-2, 7, 0.00733933, 0.000000
1710842131.721509, caravela-2, 7, 0.00733933, 0.000000
1710842132.721633, caravela-2, 7, 0.00733933, 0.000000
1710842133.721980, caravela-2, 7, 0.00733933, 0.000000
1710842134.771214, caravela-2, 7, 0.00733933, 0.000000
1710842135.771433, caravela-2, 7, 0.00733933, 0.000000
1710842136.771605, caravela-2, 7, 0.00733933, 0.000000
1710842137.821419, caravela-2, 7, 0.00733933, 0.000000
1710842138.872175, caravela-2, 7, 0.00733933, 0.000000
1710842139.923764, caravela-2, 7, 0.00733933, 0.000000
1710842140.975105, caravela-2, 7, 0.00732797, 0.000000
1710842142.021868, caravela-2, 7, 0.00732797, 0.000000
1710842143.071524, caravela-2, 7, 0.00732797, 0.000000
1710842144.071511, caravela-2, 7, 0.00732797, 0.000000
1710842145.124573, caravela-2, 7, 0.00732797, 0.000000
1710842146.178693, caravela-2, 7, 0.00732797, 0.000000
1710842147.221176, caravela-2, 7, 0.00732797, 0.000000
1710842148.271379, caravela-2, 7, 0.00732797, 0.000000
1710842149.271983, caravela-2, 7, 0.00732797, 0.000000
1710842150.328109, caravela-2, 7, 0.26912517, 15.000000
1710842151.324124, caravela-2, 7, 0.26912517, 0.000000
1710842152.371116, caravela-2, 7, 0.26912517, 0.000000
1710842153.371341, caravela-2, 7, 0.26912517, 0.000000
1710842154.421836, caravela-2, 7, 0.26912517, 0.000000
1710842155.471225, caravela-2, 7, 0.26912517, 0.000000
1710842156.471429, caravela-2, 7, 0.26912517, 0.000000
1710842157.471596, caravela-2, 7, 0.26912517, 0.000000
1710842158.472916, caravela-2, 7, 0.26912517, 0.000000
1710842159.522094, caravela-2, 7, 0.26912517, 0.000000
1710842160.528468, caravela-2, 7, 0.25888923, 15.000000
1710842161.523922, caravela-2, 7, 0.25888923, 0.000000
1710842162.571153, caravela-2, 7, 0.25888923, 0.000000
1710842163.624480, caravela-2, 7, 0.25888923, 0.000000
1710842164.671267, caravela-2, 7, 0.25888923, 0.000000
1710842165.672882, caravela-2, 7, 0.25888923, 0.000000
1710842166.721316, caravela-2, 7, 0.25888923, 0.000000
1710842167.721361, caravela-2, 7, 0.25888923, 0.000000
1710842168.723864, caravela-2, 7, 0.25888923, 0.000000
1710842169.771468, caravela-2, 7, 0.25888923, 0.000000
1710842170.775695, caravela-2, 7, 0.23948329, 15.000000
1710842171.821557, caravela-2, 7, 0.23948329, 0.000000
1710842172.873594, caravela-2, 7, 0.23948329, 0.000000
1710842173.921226, caravela-2, 7, 0.23948329, 0.000000
1710842174.921226, caravela-2, 7, 0.23948329, 0.000000
1710842175.922647, caravela-2, 7, 0.23948329, 0.000000
1710842176.923910, caravela-2, 7, -0.03467542, 0.000000
1710842177.971608, caravela-2, 7, -0.03665678, 0.000000
1710842178.978821, caravela-2, 7, -0.03826199, 0.000000
1710842180.021220, caravela-2, 7, -0.03967293, 0.000000
1710842181.021601, caravela-2, 7, -0.04072993, 0.000000
1710842182.071329, caravela-2, 7, -0.04146883, 0.000000
1710842183.123423, caravela-2, 7, -0.04188573, 0.000000
1710842184.171153, caravela-2, 7, -0.0421684, 0.000000
1710842185.171278, caravela-2, 7, -0.04230854, 0.000000
1710842186.175996, caravela-2, 7, -0.04238584, 0.000000
1710842187.221756, caravela-2, 7, -0.0424253, 0.000000
1710842188.272593, caravela-2, 7, -0.04244211, 0.000000
1710842189.322384, caravela-2, 7, -0.04245557, 0.000000
1710842190.322987, caravela-2, 7, -0.04245677, 0.000000
1710842191.371261, caravela-2, 7, -0.04245734, 0.000000
1710842192.371706, caravela-2, 7, -0.04245973, 0.000000
1710842193.372608, caravela-2, 7, -0.04246397, 0.000000
1710842194.421407, caravela-2, 7, -0.04246275, 0.000000
1710842195.421769, caravela-2, 7, -0.04246303, 0.000000
1710842196.425222, caravela-2, 7, -0.0424638, 0.000000
1710842197.472376, caravela-2, 7, -0.0424638, 0.000000
1710842198.472619, caravela-2, 7, -0.0424638, 0.000000
1710842199.523701, caravela-2, 7, -0.0424638, 0.000000
1710842200.575311, caravela-2, 7, -0.0424635, 0.000000
1710842201.571463, caravela-2, 7, -0.0424635, 0.000000
1710842202.621297, caravela-2, 7, -0.0424635, 0.000000
1710842203.671594, caravela-2, 7, -0.0424635, 0.000000
1710842204.721338, caravela-2, 7, -0.0424635, 0.000000
1710842205.771374, caravela-2, 7, -0.0424635, 0.000000
1710842206.821594, caravela-2, 7, -0.0424635, 0.000000
1710842207.871364, caravela-2, 7, -0.0424635, 0.000000
1710842208.921621, caravela-2, 7, -0.0424635, 0.000000
1710842209.923914, caravela-2, 7, -0.0424635, 0.000000
1710842210.975163, caravela-2, 7, -0.04246165, 0.000000
1710842212.021431, caravela-2, 7, -0.04246165, 0.000000
1710842213.022928, caravela-2, 7, -0.04246165, 0.000000
1710842214.071487, caravela-2, 7, -0.04246165, 0.000000
1710842215.071648, caravela-2, 7, -0.04246165, 0.000000
1710842216.122150, caravela-2, 7, -0.04246165, 0.000000
1710842217.176231, caravela-2, 7, -0.04246165, 0.000000
1710842218.221285, caravela-2, 7, -0.04246165, 0.000000
1710842219.221410, caravela-2, 7, -0.04246165, 0.000000
1710842220.271104, caravela-2, 7, -0.04246769, 0.000000
1710842221.271604, caravela-2, 7, -0.04247307, 0.000000
1710842222.321764, caravela-2, 7, -0.04247303, 0.000000
1710842223.323384, caravela-2, 7, -0.04246729, 0.000000
1710842224.371555, caravela-2, 7, -0.04246809, 0.000000
1710842225.371705, caravela-2, 7, -0.04246717, 0.000000
1710842226.421270, caravela-2, 7, -0.0424642, 0.000000
1710842227.474169, caravela-2, 7, -0.04246282, 0.000000
1710842228.521457, caravela-2, 7, -0.04246332, 0.000000
1710842229.571191, caravela-2, 7, -0.04245736, 0.000000
1710842230.571273, caravela-2, 7, -0.04246338, 0.000000
1710842231.571636, caravela-2, 7, -0.04246072, 0.000000
1710842232.572286, caravela-2, 7, -0.04246162, 0.000000
1710842233.621463, caravela-2, 7, -0.04245392, 0.000000
1710842234.674942, caravela-2, 7, -0.04245294, 0.000000
1710842235.721492, caravela-2, 7, -0.0424654, 0.000000
1710842236.724198, caravela-2, 7, -0.04245744, 0.000000
1710842237.771250, caravela-2, 7, -0.04245592, 0.000000
1710842238.771318, caravela-2, 7, -0.0424595, 0.000000
1710842239.771509, caravela-2, 7, -0.04245898, 0.000000
1710842240.821384, caravela-2, 7, -0.04246503, 0.000000
1710842241.871095, caravela-2, 7, -0.04246935, 0.000000
1710842242.872853, caravela-2, 7, -0.04247001, 0.000000
1710842243.922079, caravela-2, 7, -0.0424678, 0.000000
1710842244.922750, caravela-2, 7, -0.04247372, 0.000000
1710842245.923598, caravela-2, 7, -0.04247372, 0.000000
1710842246.971271, caravela-2, 7, -0.04247372, 0.000000
1710842248.021165, caravela-2, 7, -0.04247372, 0.000000
1710842249.072182, caravela-2, 7, -0.04247372, 0.000000
1710842250.075763, caravela-2, 7, -0.04247269, 0.000000
1710842251.121220, caravela-2, 7, -0.04247269, 0.000000
1710842252.121458, caravela-2, 7, -0.04247269, 0.000000
1710842253.121584, caravela-2, 7, -0.04247269, 0.000000
1710842254.171186, caravela-2, 7, -0.04247269, 0.000000
1710842255.171629, caravela-2, 7, -0.04247269, 0.000000
1710842256.171636, caravela-2, 7, -0.04247269, 0.000000
1710842257.221457, caravela-2, 7, -0.04247269, 0.000000
1710842258.273249, caravela-2, 7, -0.04247269, 0.000000
1710842259.321504, caravela-2, 7, -0.04247269, 0.000000
1710842260.325674, caravela-2, 7, -0.04249228, 0.000000
1710842261.372108, caravela-2, 7, -0.04249228, 0.000000
1710842262.421478, caravela-2, 7, -0.04249228, 0.000000
1710842263.472096, caravela-2, 7, -0.04249228, 0.000000
1710842264.521215, caravela-2, 7, -0.04249228, 0.000000
1710842265.521544, caravela-2, 7, -0.04251354, 0.000000
1710842266.521721, caravela-2, 7, -0.04250605, 0.000000
1710842267.571346, caravela-2, 7, -0.04250212, 0.000000
1710842268.571772, caravela-2, 7, -0.04251153, 0.000000
1710842269.621232, caravela-2, 7, -0.04250476, 0.000000
1710842270.621214, caravela-2, 7, -0.04251104, 0.000000
1710842271.621265, caravela-2, 7, -0.04251486, 0.000000
1710842272.671992, caravela-2, 7, -0.04252359, 0.000000
1710842273.721810, caravela-2, 7, -0.04250292, 0.000000
1710842274.771286, caravela-2, 7, -0.04250292, 0.000000
1710842275.821232, caravela-2, 7, -0.04250292, 0.000000
1710842276.821597, caravela-2, 7, -0.04250657, 0.000000
1710842277.871260, caravela-2, 7, -0.04253017, 0.000000
1710842278.871286, caravela-2, 7, -0.0425382, 0.000000
1710842279.871284, caravela-2, 7, -0.04253483, 0.000000
1710842280.921575, caravela-2, 7, -0.04254164, 0.000000
1710842281.921649, caravela-2, 7, -0.04254328, 0.000000
1710842282.924076, caravela-2, 7, -0.04254302, 0.000000
1710842283.971582, caravela-2, 7, -0.04252599, 0.000000
1710842285.021186, caravela-2, 7, -0.04252338, 0.000000
1710842286.021296, caravela-2, 7, -0.04252096, 0.000000
1710842287.072198, caravela-2, 7, -0.04253109, 0.000000
1710842288.122550, caravela-2, 7, -0.04254637, 0.000000
1710842289.171204, caravela-2, 7, -0.04255402, 0.000000
1710842290.171552, caravela-2, 7, -0.0425507, 0.000000
1710842291.221642, caravela-2, 7, -0.0425618, 0.000000
1710842292.271362, caravela-2, 7, -0.04254483, 0.000000
1710842293.274089, caravela-2, 7, -0.0425488, 0.000000
1710842294.274168, caravela-2, 7, -0.04254888, 0.000000
1710842295.274289, caravela-2, 7, -0.04257716, 0.000000
1710842296.322664, caravela-2, 7, -0.04254524, 0.000000
1710842297.371704, caravela-2, 7, -0.04254524, 0.000000
1710842298.373771, caravela-2, 7, -0.04254524, 0.000000
1710842299.379569, caravela-2, 7, -0.04254524, 0.000000
1710842300.424592, caravela-2, 7, -0.04263164, 0.000000
1710842301.474624, caravela-2, 7, -0.04263164, 0.000000
1710842302.521830, caravela-2, 7, -0.04263164, 0.000000
