time, system, entity , mmsi, msg_in, msg_out,iter_time
1709583502.81757, caravela,7,111,12,5,4.19999599456787
1709583512.11741, caravela,7,111,29,13,9.29983806610107
1709583516.31747, caravela,7,111,12,5,4.20006489753723
1709583521.471, caravela,7,111,15,7,5.15352296829224
1709583452.93247, caravela-2,7,112,7,5,
1709583455.98433, caravela-2,7,112,6,3,3.05186414718628
1709583460.18901, caravela-2,7,112,8,4,4.20467495918274
1709583463.23323, caravela-2,7,112,6,3,3.04422211647034
1709583466.33247, caravela-2,7,112,6,3,3.09924387931824
1709583469.43358, caravela-2,7,112,6,3,3.10110402107239
1709583472.48308, caravela-2,7,112,6,3,3.04950499534607
1709583476.63237, caravela-2,7,112,8,4,4.14928889274597
1709583481.74265, caravela-2,7,112,10,5,5.11028003692627
1709583486.88242, caravela-2,7,112,10,5,5.13976716995239
1709583490.98521, caravela-2,7,112,8,4,4.10278677940369
1709583494.08277, caravela-2,7,112,6,3,3.09756708145142
1709583497.13255, caravela-2,7,112,6,3,3.04977798461914
1709583501.28237, caravela-2,7,112,8,4,4.14982104301453
1709583504.33312, caravela-2,7,112,6,3,3.05074310302734
1709583510.48244, caravela-2,7,112,15,6,6.14932680130005
1709583514.5832, caravela-2,7,112,8,4,4.10075998306274
1709583519.73241, caravela-2,7,112,10,5,5.14920401573181
1709583523.83262, caravela-2,7,112,8,5,4.10021018981934
1709722921.12356, caravela,7,111,7,3,
1709722925.17455, caravela,7,111,12,4,4.05099606513977
1709722929.27343, caravela,7,111,12,4,4.09887290000916
1709722936.4751, caravela,7,111,21,9,7.20167207717896
1709722939.62326, caravela,7,111,9,3,3.14816188812256
1709722945.72392, caravela,7,111,18,9,6.10065698623657
1709722948.82351, caravela,7,111,9,3,3.09959292411804
1709722952.92337, caravela,7,111,12,5,4.09985709190369
1709722957.02325, caravela,7,111,12,5,4.09988212585449
1709722961.12368, caravela,7,111,12,4,4.10042881965637
1709722964.2233, caravela,7,111,9,3,3.0996241569519
1709722971.42342, caravela,7,111,21,7,7.20011591911316
1709722981.62353, caravela,7,111,30,11,10.2001080513001
1709722987.77462, caravela,7,111,18,9,6.15109586715698
1709722990.92416, caravela,7,111,9,3,3.14953303337097
1709722918.40342, caravela-2,7,112,4,3,
1709722922.45372, caravela-2,7,112,8,4,4.05029606819153
1709722926.55361, caravela-2,7,112,8,5,4.0998969078064
1709722934.70356, caravela-2,7,112,16,8,8.14994406700134
1709722937.7536, caravela-2,7,112,6,3,3.05004191398621
1709722943.95337, caravela-2,7,112,12,6,6.19977402687073
1709722947.00358, caravela-2,7,112,6,3,3.05020689964294
1709722951.15341, caravela-2,7,112,8,4,4.14983320236206
1709722955.20422, caravela-2,7,112,8,4,4.0508029460907
1709722958.30339, caravela-2,7,112,6,3,3.09917092323303
1709722961.35533, caravela-2,7,112,6,3,3.05194592475891
1709722968.55326, caravela-2,7,112,14,11,7.19793009757996
1709722976.65358, caravela-2,7,112,16,13,8.10031390190125
1709722979.75334, caravela-2,7,112,6,3,3.09976816177368
1709722985.90334, caravela-2,7,112,12,6,6.14999389648438
1709722989.0032, caravela-2,7,112,6,3,3.09986209869385
1710837528.64531, caravela,7,111,17,10,
1710837533.84333, caravela,7,111,15,5,5.19802594184876
1710837538.04198, caravela,7,111,12,5,4.19864797592163
1710837543.09242, caravela,7,111,15,5,5.05043601989746
1710837554.3951, caravela,7,111,33,13,11.3026828765869
1710837561.64211, caravela,7,111,21,7,7.24701404571533
1710837567.74256, caravela,7,111,18,6,6.10044407844543
1710837571.79263, caravela,7,111,12,4,4.05007600784302
1710837575.94311, caravela,7,111,12,4,4.15047287940979
1710837580.04224, caravela,7,111,12,4,4.09913516044617
1710837584.14239, caravela,7,111,12,4,4.10014700889587
1710837589.29219, caravela,7,111,15,5,5.1498007774353
1710837522.27201, caravela-2,7,112,14,8,
1710837526.37236, caravela-2,7,112,8,4,4.1003429889679
1710837531.47204, caravela-2,7,112,10,5,5.09968709945679
1710837535.62175, caravela-2,7,112,8,4,4.1497118473053
1710837543.77197, caravela-2,7,112,16,12,8.15022015571594
1710837547.97199, caravela-2,7,112,8,4,4.20001602172852
1710837554.07215, caravela-2,7,112,12,9,6.10016393661499
1710837560.27208, caravela-2,7,112,12,9,6.19992589950562
1710837564.47174, caravela-2,7,112,8,4,4.1996591091156
1710837568.57267, caravela-2,7,112,8,5,4.10093402862549
1710837572.72184, caravela-2,7,112,8,5,4.14916586875916
1710837576.77209, caravela-2,7,112,8,5,4.05024814605713
1710837581.92205, caravela-2,7,112,10,7,5.14996099472046
