timestamp (seconds since 01/01/1970), system, entity , value (rad), off (°)
1709815632.240347, caravela, 7, 0.24403298, 0.000000
1709815633.290047, caravela, 7, 0.24403298, 0.000000
1709815634.339979, caravela, 7, 0.24403298, 0.000000
1709815635.340131, caravela, 7, 0.24403298, 0.000000
1709815636.340311, caravela, 7, 0.24403298, 0.000000
1709815637.340887, caravela, 7, 0.24403298, 0.000000
1709815638.391647, caravela, 7, 0.24403298, 0.000000
1709815639.440546, caravela, 7, 0.24403298, 0.000000
1709815640.493096, caravela, 7, -0.02707191, 0.000000
1709815641.491101, caravela, 7, -0.02707191, 0.000000
1709815642.540385, caravela, 7, -0.02707191, 0.000000
1709815643.541182, caravela, 7, -0.02707191, 0.000000
1709815644.590344, caravela, 7, -0.02707191, 0.000000
1709815645.640155, caravela, 7, -0.02707191, 0.000000
1709815646.640612, caravela, 7, -0.02707191, 0.000000
1709815647.641086, caravela, 7, -0.02707191, 0.000000
1709815648.691010, caravela, 7, -0.02707191, 0.000000
1709815649.740475, caravela, 7, -0.02707191, 0.000000
1709815650.792563, caravela, 7, 0.23058793, 15.000000
1709815651.791118, caravela, 7, 0.23058793, 0.000000
1709815652.794285, caravela, 7, 0.23058793, 0.000000
1709815653.840927, caravela, 7, 0.23058793, 0.000000
1709815654.890517, caravela, 7, 0.23058793, 0.000000
1709815655.890508, caravela, 7, 0.23058793, 0.000000
1709815656.940706, caravela, 7, 0.23058793, 0.000000
1709815657.991248, caravela, 7, 0.23058793, 0.000000
1709815658.991543, caravela, 7, 0.23058793, 0.000000
1709815660.042971, caravela, 7, 0.22548727, 15.000000
1709815661.044437, caravela, 7, 0.22548727, 0.000000
1709815662.090085, caravela, 7, 0.22548727, 0.000000
1709815663.145026, caravela, 7, 0.22548727, 0.000000
1709815664.191742, caravela, 7, 0.22548727, 0.000000
1709815665.240283, caravela, 7, 0.22548727, 0.000000
1709815666.289904, caravela, 7, 0.22548727, 0.000000
1709815667.290231, caravela, 7, 0.22548727, 0.000000
1709815668.290739, caravela, 7, 0.22548727, 0.000000
1709815669.291209, caravela, 7, 0.22548727, 0.000000
1709815670.342393, caravela, 7, 0.21513422, 15.000000
1709815671.341161, caravela, 7, 0.21513422, 0.000000
1709815672.391227, caravela, 7, 0.21513422, 0.000000
1709815673.439907, caravela, 7, 0.21513422, 0.000000
1709815674.440854, caravela, 7, 0.21513422, 0.000000
1709815675.493043, caravela, 7, 0.21513422, 0.000000
1709815676.540444, caravela, 7, 0.21513422, 0.000000
1709815677.540436, caravela, 7, 0.21513422, 0.000000
1709815678.590193, caravela, 7, 0.21513422, 0.000000
1709815679.640170, caravela, 7, 0.21513422, 0.000000
1709815680.643714, caravela, 7, 0.20425969, 15.000000
1709815681.641609, caravela, 7, 0.20425969, 0.000000
1709815682.690467, caravela, 7, 0.20425969, 0.000000
1709815683.690431, caravela, 7, 0.20425969, 0.000000
1709815684.691215, caravela, 7, 0.20425969, 0.000000
1709815685.740287, caravela, 7, 0.20425969, 0.000000
1709815686.740954, caravela, 7, 0.20425969, 0.000000
1709815687.790962, caravela, 7, 0.20425969, 0.000000
1709815688.839943, caravela, 7, 0.20425969, 0.000000
1709815689.840374, caravela, 7, 0.20425969, 0.000000
1709815690.843642, caravela, 7, 0.19307427, 15.000000
1709815691.891552, caravela, 7, 0.19307427, 0.000000
1709815692.939957, caravela, 7, 0.19307427, 0.000000
1709815693.940894, caravela, 7, 0.19307427, 0.000000
1709815694.990756, caravela, 7, 0.19307427, 0.000000
1709815695.991361, caravela, 7, 0.19307427, 0.000000
1709815696.991636, caravela, 7, 0.19307427, 0.000000
1709815697.996388, caravela, 7, 0.19307427, 0.000000
1709815699.040515, caravela, 7, 0.19307427, 0.000000
1709815700.059515, caravela, 7, 0.18259666, 15.000000
1709815701.090067, caravela, 7, 0.18259666, 0.000000
1709815702.091820, caravela, 7, 0.18259666, 0.000000
1709815703.140000, caravela, 7, 0.18259666, 0.000000
1709815704.140639, caravela, 7, 0.18259666, 0.000000
1709815705.140897, caravela, 7, 0.18259666, 0.000000
1709815706.191149, caravela, 7, 0.18259666, 0.000000
1709815707.241304, caravela, 7, 0.18259666, 0.000000
1709815708.290274, caravela, 7, 0.18259666, 0.000000
1709815709.291738, caravela, 7, 0.18259666, 0.000000
1709815710.342788, caravela, 7, 0.1703921, 15.000000
1709815711.340321, caravela, 7, 0.1703921, 0.000000
1709815712.390010, caravela, 7, 0.1703921, 0.000000
1709815713.390081, caravela, 7, 0.1703921, 0.000000
1709815714.440388, caravela, 7, 0.1703921, 0.000000
1709815715.441009, caravela, 7, 0.1703921, 0.000000
1709815716.491886, caravela, 7, 0.1703921, 0.000000
1709815717.492189, caravela, 7, 0.1703921, 0.000000
1709815718.492659, caravela, 7, 0.1703921, 0.000000
1709815719.539928, caravela, 7, 0.1703921, 0.000000
1709815720.543529, caravela, 7, -0.10407024, 0.000000
1709815721.589964, caravela, 7, -0.10407024, 0.000000
1709815722.640791, caravela, 7, -0.10407024, 0.000000
1709815723.690983, caravela, 7, -0.10407024, 0.000000
1709815724.740903, caravela, 7, -0.10407024, 0.000000
1709815725.790308, caravela, 7, -0.10407024, 0.000000
1709815726.840018, caravela, 7, -0.10407024, 0.000000
1709815727.891952, caravela, 7, -0.10407024, 0.000000
1709815728.940804, caravela, 7, -0.10407024, 0.000000
1709815729.992947, caravela, 7, -0.10407024, 0.000000
1709815731.040794, caravela, 7, -0.10407024, 0.000000
1709815732.090054, caravela, 7, -0.10407024, 0.000000
1709815733.139994, caravela, 7, -0.10407024, 0.000000
1709815734.140255, caravela, 7, -0.10407024, 0.000000
1709815735.140882, caravela, 7, -0.10407024, 0.000000
1709815736.195457, caravela, 7, -0.10407024, 0.000000
1709815737.241326, caravela, 7, -0.10407024, 0.000000
1709815738.290400, caravela, 7, -0.10407024, 0.000000
1709815739.340841, caravela, 7, -0.10407024, 0.000000
1709815740.394662, caravela, 7, -0.1102169, 0.000000
1709815741.440185, caravela, 7, -0.1102169, 0.000000
1709815742.441063, caravela, 7, -0.1102169, 0.000000
1709815743.489967, caravela, 7, -0.1102169, 0.000000
1709815744.492769, caravela, 7, -0.1102169, 0.000000
1709815745.539917, caravela, 7, -0.1102169, 0.000000
1709815746.539999, caravela, 7, -0.1102169, 0.000000
1709815747.590021, caravela, 7, -0.1102169, 0.000000
1709815748.590113, caravela, 7, -0.1102169, 0.000000
1709815749.640193, caravela, 7, -0.1102169, 0.000000
1709815750.644578, caravela, 7, -0.1103316, 0.000000
1709815751.690141, caravela, 7, -0.1103316, 0.000000
1709815752.740451, caravela, 7, -0.1103316, 0.000000
1709815753.791602, caravela, 7, -0.1103316, 0.000000
1709815754.840092, caravela, 7, -0.1103316, 0.000000
1709815755.840197, caravela, 7, -0.1103316, 0.000000
1709815756.892223, caravela, 7, -0.1103316, 0.000000
1709815757.893216, caravela, 7, -0.1103316, 0.000000
1709815758.940622, caravela, 7, -0.1103316, 0.000000
1709815759.941193, caravela, 7, -0.1103316, 0.000000
1709815760.993252, caravela, 7, 0.15146412, 15.000000
1709815761.990774, caravela, 7, 0.15146412, 0.000000
1709815763.040136, caravela, 7, 0.15146412, 0.000000
1709815764.040194, caravela, 7, 0.15146412, 0.000000
1709815765.041578, caravela, 7, 0.15146412, 0.000000
1709815766.090232, caravela, 7, 0.15146412, 0.000000
1709815767.140078, caravela, 7, 0.15146412, 0.000000
1709815768.140470, caravela, 7, 0.15146412, 0.000000
1709815769.140544, caravela, 7, 0.15146412, 0.000000
1709815770.193164, caravela, 7, 0.14353108, 15.000000
1709815771.190128, caravela, 7, 0.14353108, 0.000000
1709815772.191231, caravela, 7, 0.14353108, 0.000000
1709815773.191591, caravela, 7, 0.14353108, 0.000000
1709815774.240441, caravela, 7, 0.14353108, 0.000000
1709815775.242249, caravela, 7, 0.14353108, 0.000000
1709815776.289962, caravela, 7, 0.14353108, 0.000000
1709815777.291192, caravela, 7, 0.14353108, 0.000000
1709815778.345306, caravela, 7, 0.14353108, 0.000000
1709815779.390046, caravela, 7, 0.14353108, 0.000000
1709815780.394256, caravela, 7, 0.1261478, 15.000000
1709815781.444107, caravela, 7, 0.1261478, 0.000000
1709815782.489974, caravela, 7, 0.1261478, 0.000000
1709815783.491413, caravela, 7, 0.1261478, 0.000000
1709815784.539910, caravela, 7, 0.1261478, 0.000000
1709815785.540071, caravela, 7, 0.1261478, 0.000000
1709815786.590145, caravela, 7, 0.1261478, 0.000000
1709815787.640110, caravela, 7, 0.1261478, 0.000000
1709815788.640301, caravela, 7, 0.1261478, 0.000000
1709815789.692618, caravela, 7, 0.1261478, 0.000000
1709815790.698028, caravela, 7, 0.1070187, 15.000000
1709815791.743599, caravela, 7, 0.1070187, 0.000000
1709815792.790085, caravela, 7, 0.1070187, 0.000000
1709815793.840057, caravela, 7, 0.1070187, 0.000000
1709815794.840138, caravela, 7, 0.1070187, 0.000000
1709815795.841296, caravela, 7, 0.1070187, 0.000000
1709815796.890174, caravela, 7, 0.1070187, 0.000000
1709815797.940062, caravela, 7, 0.1070187, 0.000000
1709815798.940516, caravela, 7, 0.1070187, 0.000000
1709815799.940995, caravela, 7, 0.1070187, 0.000000
1709815801.000392, caravela, 7, 0.1070187, 0.000000
1709815802.040318, caravela, 7, 0.1070187, 0.000000
1709815803.090132, caravela, 7, 0.1070187, 0.000000
1709815804.090632, caravela, 7, 0.1070187, 0.000000
1709815805.140142, caravela, 7, 0.1070187, 0.000000
1709815806.140821, caravela, 7, 0.1070187, 0.000000
1709815807.190415, caravela, 7, 0.1070187, 0.000000
1709815808.243316, caravela, 7, 0.1070187, 0.000000
1709815809.290044, caravela, 7, 0.1070187, 0.000000
1709815810.348691, caravela, 7, -0.19642299, 0.000000
1709815811.389971, caravela, 7, -0.19642299, 0.000000
1709815812.390031, caravela, 7, -0.19642299, 0.000000
1709815813.390240, caravela, 7, -0.19642299, 0.000000
1709815814.440062, caravela, 7, -0.19642299, 0.000000
1709815815.440731, caravela, 7, -0.19642299, 0.000000
1709815816.440956, caravela, 7, -0.19642299, 0.000000
1709815817.490643, caravela, 7, -0.19642299, 0.000000
1709815818.540020, caravela, 7, -0.19642299, 0.000000
1709815819.589968, caravela, 7, -0.19642299, 0.000000
1709815820.594743, caravela, 7, -0.20833603, 0.000000
1709815821.640111, caravela, 7, -0.20833603, 0.000000
1709815822.640542, caravela, 7, -0.20833603, 0.000000
1709815823.690277, caravela, 7, -0.20833603, 0.000000
1709815824.690433, caravela, 7, -0.20833603, 0.000000
1709815825.740552, caravela, 7, -0.20833603, 0.000000
1709815826.740616, caravela, 7, -0.20833603, 0.000000
1709815827.790149, caravela, 7, -0.20833603, 0.000000
1709815828.790633, caravela, 7, -0.20833603, 0.000000
1709815829.791446, caravela, 7, -0.20833603, 0.000000
1709815830.795211, caravela, 7, -0.20896172, 0.000000
1709815831.840148, caravela, 7, -0.20896172, 0.000000
1709815832.840779, caravela, 7, -0.20896172, 0.000000
1709815833.890290, caravela, 7, -0.20896172, 0.000000
1709815834.940027, caravela, 7, -0.20896172, 0.000000
1709815835.941088, caravela, 7, -0.20896172, 0.000000
1709815836.990523, caravela, 7, -0.20896172, 0.000000
1709815837.991588, caravela, 7, -0.20896172, 0.000000
1709815839.041144, caravela, 7, -0.20896172, 0.000000
1709815840.096592, caravela, 7, -0.20898162, 0.000000
1709815841.140316, caravela, 7, -0.20898162, 0.000000
1709815842.189926, caravela, 7, -0.20898162, 0.000000
1709815843.190284, caravela, 7, -0.20898162, 0.000000
1709815844.190937, caravela, 7, -0.20898162, 0.000000
1709815845.240987, caravela, 7, -0.20898905, 0.000000
1709815846.290089, caravela, 7, -0.20898883, 0.000000
1709815847.290556, caravela, 7, -0.20898971, 0.000000
1709815848.291983, caravela, 7, -0.20899069, 0.000000
1709815849.292060, caravela, 7, -0.20899234, 0.000000
1709815850.340961, caravela, 7, -0.20899233, 0.000000
1709815851.391443, caravela, 7, -0.20899263, 0.000000
1709815852.440552, caravela, 7, -0.20899338, 0.000000
1709815853.491358, caravela, 7, -0.20899058, 0.000000
1709815854.492567, caravela, 7, -0.20899508, 0.000000
1709815855.540297, caravela, 7, -0.20899454, 0.000000
1709815856.541111, caravela, 7, -0.20899156, 0.000000
1709815857.594471, caravela, 7, -0.20899342, 0.000000
1709815858.640035, caravela, 7, -0.20898973, 0.000000
1709815859.641025, caravela, 7, -0.20898777, 0.000000
1709815860.641404, caravela, 7, -0.20898892, 0.000000
1709815861.692647, caravela, 7, -0.20898757, 0.000000
1709815862.696915, caravela, 7, -0.20898888, 0.000000
1709815863.744082, caravela, 7, -0.20898982, 0.000000
1709815864.790061, caravela, 7, -0.20899313, 0.000000
1709815865.790080, caravela, 7, -0.20898985, 0.000000
1709815866.794898, caravela, 7, -0.20899168, 0.000000
1709815867.839690, caravela, 7, -0.20898364, 0.000000
1709815868.840109, caravela, 7, -0.20897923, 0.000000
1709815869.841349, caravela, 7, -0.20898178, 0.000000
1709815870.843349, caravela, 7, -0.20897904, 0.000000
1709815871.890232, caravela, 7, -0.20898237, 0.000000
1709815872.890944, caravela, 7, -0.20897582, 0.000000
1709815873.940898, caravela, 7, -0.20897605, 0.000000
1709815874.990212, caravela, 7, -0.20896992, 0.000000
1709815876.040289, caravela, 7, -0.20897257, 0.000000
1709815877.090360, caravela, 7, -0.20898168, 0.000000
1709815878.090528, caravela, 7, -0.20898557, 0.000000
1709815879.090796, caravela, 7, -0.20898586, 0.000000
1709815880.091748, caravela, 7, -0.20898805, 0.000000
1709815881.139995, caravela, 7, -0.20898814, 0.000000
1709815882.140851, caravela, 7, -0.20898525, 0.000000
1709815883.190422, caravela, 7, -0.20898849, 0.000000
1709815884.240813, caravela, 7, -0.20898871, 0.000000
1709815885.290338, caravela, 7, -0.20898824, 0.000000
1709815886.340127, caravela, 7, -0.20898717, 0.000000
1709815887.390829, caravela, 7, -0.20898841, 0.000000
1709815888.440103, caravela, 7, -0.20898552, 0.000000
1709815889.441355, caravela, 7, -0.20898767, 0.000000
1709815890.490503, caravela, 7, -0.20899191, 0.000000
1709815891.540164, caravela, 7, -0.20898707, 0.000000
1709815892.540162, caravela, 7, -0.20898795, 0.000000
1709815893.540672, caravela, 7, -0.20898752, 0.000000
1709815894.590022, caravela, 7, -0.2089748, 0.000000
1709815895.590207, caravela, 7, -0.20898556, 0.000000
1709815896.640075, caravela, 7, -0.20898945, 0.000000
1709815897.690356, caravela, 7, -0.20899847, 0.000000
1709815898.740550, caravela, 7, -0.20899375, 0.000000
1709815899.790902, caravela, 7, -0.20899951, 0.000000
1709815900.840013, caravela, 7, -0.20901545, 0.000000
1709815901.840417, caravela, 7, -0.2089978, 0.000000
1709815902.890026, caravela, 7, -0.20900489, 0.000000
1709815903.891343, caravela, 7, -0.20900316, 0.000000
1709815904.940188, caravela, 7, -0.20901366, 0.000000
1709815905.942428, caravela, 7, -0.20902072, 0.000000
1709815906.990564, caravela, 7, -0.20902768, 0.000000
1709815907.990728, caravela, 7, -0.20903423, 0.000000
1709815909.040124, caravela, 7, -0.20903135, 0.000000
1709815910.054554, caravela, 7, -0.20903716, 0.000000
1709815911.090273, caravela, 7, -0.20903938, 0.000000
1709815912.140028, caravela, 7, -0.2090306, 0.000000
1709815913.191880, caravela, 7, -0.20904367, 0.000000
1709815914.240668, caravela, 7, -0.2090463, 0.000000
1709815915.293359, caravela, 7, -0.20903223, 0.000000
1709815916.340614, caravela, 7, -0.20903083, 0.000000
1709815917.390058, caravela, 7, -0.20902283, 0.000000
1709815918.390687, caravela, 7, -0.2089962, 0.000000
1709815919.440784, caravela, 7, -0.20901329, 0.000000
1709815920.490311, caravela, 7, -0.2089996, 0.000000
1709815921.492112, caravela, 7, -0.20898655, 0.000000
1709815922.540648, caravela, 7, -0.20895505, 0.000000
1709815923.541070, caravela, 7, -0.20894349, 0.000000
1709815924.591349, caravela, 7, -0.20893823, 0.000000
1709815925.640671, caravela, 7, -0.20891713, 0.000000
1709815926.640775, caravela, 7, -0.20890049, 0.000000
1709815927.640908, caravela, 7, -0.20893666, 0.000000
1709815928.641446, caravela, 7, -0.20893367, 0.000000
1709815929.690303, caravela, 7, -0.20886422, 0.000000
