timestamp (seconds since 01/01/1970), system, entity , value (rad), off (°)
1710841987.784417, caravela, 7, 0.26491153, 0.000000
1710841988.834077, caravela, 7, 0.26491153, 0.000000
1710841989.834273, caravela, 7, 0.26491153, 0.000000
1710841990.836767, caravela, 7, 0.27164993, 15.000000
1710841991.884108, caravela, 7, 0.27164993, 0.000000
1710841992.884330, caravela, 7, 0.27164993, 0.000000
1710841993.934235, caravela, 7, 0.27164993, 0.000000
1710841994.934165, caravela, 7, 0.27164993, 0.000000
1710841995.984206, caravela, 7, 0.27164993, 0.000000
1710841997.034348, caravela, 7, 0.27164993, 0.000000
1710841998.034450, caravela, 7, 0.27164993, 0.000000
1710841999.084347, caravela, 7, 0.27164993, 0.000000
1710842000.136648, caravela, 7, 0.26790551, 15.000000
1710842001.134865, caravela, 7, 0.26790551, 0.000000
1710842002.184406, caravela, 7, 0.26790551, 0.000000
1710842003.185149, caravela, 7, 0.26790551, 0.000000
1710842004.234148, caravela, 7, 0.26790551, 0.000000
1710842005.234283, caravela, 7, 0.26790551, 0.000000
1710842006.284535, caravela, 7, 0.26790551, 0.000000
1710842007.334312, caravela, 7, 0.26790551, 0.000000
1710842008.384186, caravela, 7, 0.26790551, 0.000000
1710842009.434134, caravela, 7, 0.26790551, 0.000000
1710842010.437091, caravela, 7, 0.25991897, 15.000000
1710842011.484467, caravela, 7, 0.25991897, 0.000000
1710842012.534172, caravela, 7, 0.25991897, 0.000000
1710842013.534280, caravela, 7, 0.25991897, 0.000000
1710842014.584151, caravela, 7, 0.25991897, 0.000000
1710842015.584409, caravela, 7, 0.25991897, 0.000000
1710842016.584405, caravela, 7, 0.25991897, 0.000000
1710842017.634370, caravela, 7, 0.25991897, 0.000000
1710842018.635887, caravela, 7, 0.25991897, 0.000000
1710842019.684345, caravela, 7, 0.25991897, 0.000000
1710842020.735963, caravela, 7, 0.25161846, 15.000000
1710842021.734403, caravela, 7, 0.25161846, 0.000000
1710842022.784081, caravela, 7, 0.25161846, 0.000000
1710842023.784183, caravela, 7, 0.25161846, 0.000000
1710842024.784243, caravela, 7, 0.25161846, 0.000000
1710842025.834882, caravela, 7, 0.25161846, 0.000000
1710842026.884522, caravela, 7, 0.25161846, 0.000000
1710842027.934239, caravela, 7, 0.25161846, 0.000000
1710842028.934205, caravela, 7, 0.25161846, 0.000000
1710842029.984272, caravela, 7, 0.25161846, 0.000000
1710842030.986888, caravela, 7, 0.24312761, 15.000000
1710842032.034241, caravela, 7, 0.24312761, 0.000000
1710842033.084341, caravela, 7, 0.24312761, 0.000000
1710842034.134398, caravela, 7, 0.24312761, 0.000000
1710842035.184196, caravela, 7, 0.24312761, 0.000000
1710842036.184489, caravela, 7, 0.24312761, 0.000000
1710842037.184584, caravela, 7, 0.24312761, 0.000000
1710842038.184798, caravela, 7, 0.24312761, 0.000000
1710842039.234364, caravela, 7, 0.24312761, 0.000000
1710842040.287369, caravela, 7, 0.23521233, 15.000000
1710842041.334433, caravela, 7, 0.23521233, 0.000000
1710842042.335478, caravela, 7, 0.23521233, 0.000000
1710842043.384331, caravela, 7, 0.23521233, 0.000000
1710842044.384657, caravela, 7, 0.23521233, 0.000000
1710842045.434158, caravela, 7, 0.23521233, 0.000000
1710842046.484170, caravela, 7, 0.23521233, 0.000000
1710842047.484475, caravela, 7, 0.23521233, 0.000000
1710842048.534333, caravela, 7, 0.23521233, 0.000000
1710842049.584342, caravela, 7, 0.23521233, 0.000000
1710842050.639047, caravela, 7, 0.22614205, 15.000000
1710842051.639131, caravela, 7, 0.22614205, 0.000000
1710842052.684291, caravela, 7, 0.22614205, 0.000000
1710842053.684909, caravela, 7, 0.22614205, 0.000000
1710842054.684726, caravela, 7, 0.22614205, 0.000000
1710842055.734488, caravela, 7, 0.22614205, 0.000000
1710842056.734406, caravela, 7, 0.22614205, 0.000000
1710842057.734493, caravela, 7, 0.22614205, 0.000000
1710842058.784175, caravela, 7, 0.22614205, 0.000000
1710842059.784198, caravela, 7, 0.22614205, 0.000000
1710842060.786992, caravela, 7, 0.21694623, 15.000000
1710842061.784463, caravela, 7, 0.21694623, 0.000000
1710842062.834421, caravela, 7, 0.21694623, 0.000000
1710842063.834445, caravela, 7, 0.21694623, 0.000000
1710842064.884529, caravela, 7, 0.21694623, 0.000000
1710842065.934221, caravela, 7, 0.21694623, 0.000000
1710842066.934928, caravela, 7, 0.21694623, 0.000000
1710842067.984325, caravela, 7, 0.21694623, 0.000000
1710842068.984496, caravela, 7, 0.21694623, 0.000000
1710842069.984722, caravela, 7, 0.21694623, 0.000000
1710842071.034614, caravela, 7, 0.21694623, 0.000000
1710842072.084512, caravela, 7, 0.21694623, 0.000000
1710842073.134674, caravela, 7, 0.21694623, 0.000000
1710842074.183865, caravela, 7, 0.21694623, 0.000000
1710842075.184134, caravela, 7, 0.21694623, 0.000000
1710842076.184153, caravela, 7, 0.21694623, 0.000000
1710842077.184417, caravela, 7, 0.21694623, 0.000000
1710842078.184323, caravela, 7, 0.21694623, 0.000000
1710842079.234489, caravela, 7, 0.21694623, 0.000000
1710842080.286987, caravela, 7, 0.19817234, 15.000000
1710842081.284772, caravela, 7, 0.19817234, 0.000000
1710842082.352467, caravela, 7, 0.19817234, 0.000000
1710842083.384222, caravela, 7, 0.19817234, 0.000000
1710842084.385231, caravela, 7, 0.19817234, 0.000000
1710842085.434479, caravela, 7, 0.19817234, 0.000000
1710842086.434703, caravela, 7, 0.19817234, 0.000000
1710842087.484484, caravela, 7, 0.19817234, 0.000000
1710842088.484764, caravela, 7, 0.19817234, 0.000000
1710842089.534438, caravela, 7, 0.19817234, 0.000000
1710842090.537457, caravela, 7, 0.18777167, 15.000000
1710842091.584172, caravela, 7, 0.18777167, 0.000000
1710842092.634335, caravela, 7, 0.18777167, 0.000000
1710842093.634389, caravela, 7, 0.18777167, 0.000000
1710842094.684395, caravela, 7, 0.18777167, 0.000000
1710842095.684567, caravela, 7, 0.18777167, 0.000000
1710842096.734324, caravela, 7, 0.18777167, 0.000000
1710842097.734471, caravela, 7, 0.18777167, 0.000000
1710842098.784181, caravela, 7, 0.18777167, 0.000000
1710842099.784185, caravela, 7, 0.18777167, 0.000000
1710842100.786733, caravela, 7, -0.08472358, 0.000000
1710842101.784265, caravela, 7, -0.08472358, 0.000000
1710842102.842616, caravela, 7, -0.08472358, 0.000000
1710842103.884189, caravela, 7, -0.08472358, 0.000000
1710842104.887058, caravela, 7, -0.08472358, 0.000000
1710842105.892489, caravela, 7, -0.08472358, 0.000000
1710842106.934465, caravela, 7, -0.08472358, 0.000000
1710842107.984348, caravela, 7, -0.08472358, 0.000000
1710842108.984422, caravela, 7, -0.08472358, 0.000000
1710842110.045784, caravela, 7, -0.08938001, 0.000000
1710842111.043226, caravela, 7, -0.08938001, 0.000000
1710842112.084280, caravela, 7, -0.08938001, 0.000000
1710842113.134276, caravela, 7, -0.08938001, 0.000000
1710842114.134508, caravela, 7, -0.08938001, 0.000000
1710842115.184410, caravela, 7, -0.08938001, 0.000000
1710842116.184628, caravela, 7, -0.08938001, 0.000000
1710842117.234099, caravela, 7, -0.08938001, 0.000000
1710842118.234110, caravela, 7, -0.08938001, 0.000000
1710842119.234228, caravela, 7, -0.08938001, 0.000000
1710842120.237202, caravela, 7, -0.0895664, 0.000000
1710842121.236340, caravela, 7, -0.0895664, 0.000000
1710842122.284315, caravela, 7, -0.0895664, 0.000000
1710842123.284481, caravela, 7, -0.0895664, 0.000000
1710842124.334112, caravela, 7, -0.0895664, 0.000000
1710842125.334403, caravela, 7, -0.0895664, 0.000000
1710842126.385959, caravela, 7, -0.0895664, 0.000000
1710842127.434610, caravela, 7, -0.0895664, 0.000000
1710842128.484114, caravela, 7, -0.0895664, 0.000000
1710842129.484316, caravela, 7, -0.0895664, 0.000000
1710842130.487401, caravela, 7, -0.08957111, 0.000000
1710842131.535966, caravela, 7, -0.08957111, 0.000000
1710842132.584162, caravela, 7, -0.08957111, 0.000000
1710842133.584720, caravela, 7, -0.08957111, 0.000000
1710842134.634332, caravela, 7, -0.08957111, 0.000000
1710842135.634449, caravela, 7, -0.08957111, 0.000000
1710842136.634472, caravela, 7, -0.08957111, 0.000000
1710842137.684430, caravela, 7, -0.08957111, 0.000000
1710842138.684746, caravela, 7, -0.08957111, 0.000000
1710842139.734269, caravela, 7, -0.08957111, 0.000000
1710842140.737252, caravela, 7, -0.08956929, 0.000000
1710842141.735119, caravela, 7, -0.08956929, 0.000000
1710842142.784676, caravela, 7, -0.08956929, 0.000000
1710842143.834416, caravela, 7, -0.08956929, 0.000000
1710842144.884314, caravela, 7, -0.08956929, 0.000000
1710842145.884376, caravela, 7, -0.08956929, 0.000000
1710842146.884546, caravela, 7, -0.08956929, 0.000000
1710842147.884856, caravela, 7, -0.08956929, 0.000000
1710842148.934094, caravela, 7, -0.08956929, 0.000000
1710842149.935869, caravela, 7, -0.08956929, 0.000000
1710842150.989026, caravela, 7, 0.17222642, 15.000000
1710842152.034524, caravela, 7, 0.17222642, 0.000000
1710842153.084769, caravela, 7, 0.17222642, 0.000000
1710842154.134346, caravela, 7, 0.17222642, 0.000000
1710842155.134414, caravela, 7, 0.17222642, 0.000000
1710842156.184098, caravela, 7, 0.17222642, 0.000000
1710842157.184171, caravela, 7, 0.17222642, 0.000000
1710842158.184319, caravela, 7, 0.17222642, 0.000000
1710842159.234182, caravela, 7, 0.17222642, 0.000000
1710842160.238038, caravela, 7, 0.16537597, 15.000000
1710842161.234462, caravela, 7, 0.16537597, 0.000000
1710842162.284434, caravela, 7, 0.16537597, 0.000000
1710842163.284472, caravela, 7, 0.16537597, 0.000000
1710842164.334288, caravela, 7, 0.16537597, 0.000000
1710842165.334627, caravela, 7, 0.16537597, 0.000000
1710842166.384113, caravela, 7, 0.16537597, 0.000000
1710842167.384462, caravela, 7, 0.16537597, 0.000000
1710842168.434291, caravela, 7, 0.16537597, 0.000000
1710842169.484109, caravela, 7, 0.16537597, 0.000000
1710842170.488671, caravela, 7, 0.15065038, 15.000000
1710842171.534315, caravela, 7, 0.15065038, 0.000000
1710842172.584249, caravela, 7, 0.15065038, 0.000000
1710842173.584862, caravela, 7, 0.15065038, 0.000000
1710842174.634458, caravela, 7, 0.15065038, 0.000000
1710842175.684119, caravela, 7, 0.15065038, 0.000000
1710842176.684145, caravela, 7, 0.15065038, 0.000000
1710842177.684570, caravela, 7, 0.15065038, 0.000000
1710842178.684620, caravela, 7, 0.15065038, 0.000000
1710842179.734248, caravela, 7, 0.15065038, 0.000000
1710842180.738092, caravela, 7, 0.13484088, 15.000000
1710842181.734260, caravela, 7, 0.13484088, 0.000000
1710842182.784372, caravela, 7, 0.13484088, 0.000000
1710842183.834421, caravela, 7, 0.13484088, 0.000000
1710842184.834403, caravela, 7, 0.13484088, 0.000000
1710842185.834597, caravela, 7, 0.13484088, 0.000000
1710842186.884347, caravela, 7, 0.13484088, 0.000000
1710842187.934178, caravela, 7, 0.13484088, 0.000000
1710842188.934291, caravela, 7, 0.13484088, 0.000000
1710842189.983919, caravela, 7, 0.13484088, 0.000000
1710842190.988944, caravela, 7, -0.14371696, 0.000000
1710842191.984602, caravela, 7, -0.14371696, 0.000000
1710842193.034116, caravela, 7, -0.14371696, 0.000000
1710842194.034362, caravela, 7, -0.14371696, 0.000000
1710842195.084397, caravela, 7, -0.14371696, 0.000000
1710842196.133917, caravela, 7, -0.14371696, 0.000000
1710842197.134373, caravela, 7, -0.14371696, 0.000000
1710842198.134520, caravela, 7, -0.14371696, 0.000000
1710842199.184636, caravela, 7, -0.14371696, 0.000000
1710842200.237529, caravela, 7, 0.1104051, 15.000000
1710842201.284085, caravela, 7, 0.1104051, 0.000000
1710842202.284197, caravela, 7, 0.1104051, 0.000000
1710842203.284478, caravela, 7, 0.1104051, 0.000000
1710842204.334526, caravela, 7, 0.1104051, 0.000000
1710842205.384356, caravela, 7, 0.1104051, 0.000000
1710842206.384454, caravela, 7, 0.1104051, 0.000000
1710842207.434540, caravela, 7, 0.1104051, 0.000000
1710842208.484169, caravela, 7, 0.1104051, 0.000000
1710842209.484627, caravela, 7, 0.1104051, 0.000000
1710842210.538370, caravela, 7, 0.09852471, 15.000000
1710842211.534375, caravela, 7, 0.09852471, 0.000000
1710842212.584401, caravela, 7, 0.09852471, 0.000000
1710842213.584521, caravela, 7, 0.09852471, 0.000000
1710842214.585726, caravela, 7, 0.09852471, 0.000000
1710842215.634463, caravela, 7, 0.09852471, 0.000000
1710842216.684117, caravela, 7, 0.09852471, 0.000000
1710842217.684563, caravela, 7, 0.09852471, 0.000000
1710842218.684736, caravela, 7, 0.09852471, 0.000000
1710842219.734394, caravela, 7, 0.09852471, 0.000000
1710842220.738593, caravela, 7, 0.07829176, 15.000000
1710842221.734568, caravela, 7, 0.07829176, 0.000000
1710842222.784340, caravela, 7, 0.07829176, 0.000000
1710842223.834255, caravela, 7, 0.07829176, 0.000000
1710842224.834513, caravela, 7, 0.07829176, 0.000000
1710842225.884352, caravela, 7, 0.07829176, 0.000000
1710842226.884325, caravela, 7, 0.07829176, 0.000000
1710842227.884360, caravela, 7, 0.07829176, 0.000000
1710842228.934346, caravela, 7, 0.07829176, 0.000000
1710842229.934257, caravela, 7, 0.07829176, 0.000000
1710842230.938444, caravela, 7, -0.20559986, 0.000000
1710842231.934375, caravela, 7, -0.20559986, 0.000000
1710842232.942328, caravela, 7, -0.20559986, 0.000000
1710842233.984496, caravela, 7, -0.20559986, 0.000000
1710842235.034385, caravela, 7, -0.20559986, 0.000000
1710842236.084357, caravela, 7, -0.20559986, 0.000000
1710842237.084453, caravela, 7, -0.20559986, 0.000000
1710842238.134294, caravela, 7, -0.20559986, 0.000000
1710842239.184235, caravela, 7, -0.20559986, 0.000000
1710842240.188070, caravela, 7, -0.21618146, 0.000000
1710842241.184379, caravela, 7, -0.21618146, 0.000000
1710842242.234281, caravela, 7, -0.21618146, 0.000000
1710842243.284169, caravela, 7, -0.21618146, 0.000000
1710842244.334389, caravela, 7, -0.21618146, 0.000000
1710842245.384438, caravela, 7, -0.21618146, 0.000000
1710842246.434788, caravela, 7, -0.21618146, 0.000000
1710842247.484327, caravela, 7, -0.21618146, 0.000000
1710842248.485250, caravela, 7, -0.21618146, 0.000000
1710842249.534233, caravela, 7, -0.21618146, 0.000000
1710842250.538356, caravela, 7, -0.21683312, 0.000000
1710842251.534420, caravela, 7, -0.21683312, 0.000000
1710842252.584322, caravela, 7, -0.21683312, 0.000000
1710842253.584414, caravela, 7, -0.21683312, 0.000000
1710842254.634111, caravela, 7, -0.21683312, 0.000000
1710842255.634237, caravela, 7, -0.21683312, 0.000000
1710842256.634368, caravela, 7, -0.21683312, 0.000000
1710842257.693461, caravela, 7, -0.21683312, 0.000000
1710842258.734266, caravela, 7, -0.21683312, 0.000000
1710842259.784275, caravela, 7, -0.21683312, 0.000000
1710842260.788618, caravela, 7, -0.21686841, 0.000000
1710842261.784708, caravela, 7, -0.21686841, 0.000000
1710842262.834303, caravela, 7, -0.21686841, 0.000000
1710842263.884220, caravela, 7, -0.21686841, 0.000000
1710842264.884451, caravela, 7, -0.21686841, 0.000000
1710842265.934156, caravela, 7, -0.2168674, 0.000000
1710842266.934502, caravela, 7, -0.21687075, 0.000000
1710842267.984212, caravela, 7, -0.21687301, 0.000000
1710842268.984443, caravela, 7, -0.21687116, 0.000000
1710842270.034327, caravela, 7, -0.21687181, 0.000000
1710842271.034508, caravela, 7, -0.21687132, 0.000000
1710842272.084189, caravela, 7, -0.21686776, 0.000000
1710842273.134176, caravela, 7, -0.21686191, 0.000000
1710842274.134284, caravela, 7, -0.2168583, 0.000000
1710842275.134285, caravela, 7, -0.21685812, 0.000000
1710842276.134286, caravela, 7, -0.21685907, 0.000000
1710842277.184787, caravela, 7, -0.21686484, 0.000000
1710842278.234241, caravela, 7, -0.21686027, 0.000000
1710842279.234239, caravela, 7, -0.21686245, 0.000000
1710842280.235487, caravela, 7, -0.21685544, 0.000000
1710842281.284256, caravela, 7, -0.21685515, 0.000000
1710842282.334639, caravela, 7, -0.21686272, 0.000000
1710842283.342629, caravela, 7, -0.21686022, 0.000000
1710842284.384192, caravela, 7, -0.2168602, 0.000000
1710842285.384429, caravela, 7, -0.21685854, 0.000000
1710842286.434395, caravela, 7, -0.21685791, 0.000000
1710842287.434314, caravela, 7, -0.21685905, 0.000000
1710842288.484116, caravela, 7, -0.2168587, 0.000000
1710842289.534126, caravela, 7, -0.21685408, 0.000000
1710842290.534835, caravela, 7, -0.21685349, 0.000000
1710842291.584329, caravela, 7, -0.21685514, 0.000000
1710842292.634257, caravela, 7, -0.21684956, 0.000000
1710842293.634436, caravela, 7, -0.21685115, 0.000000
1710842294.634375, caravela, 7, -0.2168513, 0.000000
1710842295.684389, caravela, 7, -0.21684845, 0.000000
1710842296.684496, caravela, 7, -0.21685001, 0.000000
1710842297.734385, caravela, 7, -0.21685282, 0.000000
1710842298.734514, caravela, 7, -0.21684766, 0.000000
1710842299.734780, caravela, 7, -0.21685028, 0.000000
1710842300.784410, caravela, 7, -0.216848, 0.000000
1710842301.834417, caravela, 7, -0.21685104, 0.000000
1710842302.884473, caravela, 7, -0.21685044, 0.000000
1710842303.934064, caravela, 7, -0.21685794, 0.000000
1710842304.934140, caravela, 7, -0.2168585, 0.000000
1710842305.934377, caravela, 7, -0.21685149, 0.000000
1710842306.984285, caravela, 7, -0.21684908, 0.000000
1710842308.034299, caravela, 7, -0.21684474, 0.000000
1710842309.034457, caravela, 7, -0.21684881, 0.000000
1710842310.084324, caravela, 7, -0.21684624, 0.000000
1710842311.134330, caravela, 7, -0.21684391, 0.000000
1710842312.184345, caravela, 7, -0.2168523, 0.000000
1710842313.234188, caravela, 7, -0.2168458, 0.000000
1710842314.234244, caravela, 7, -0.21684838, 0.000000
1710842315.284325, caravela, 7, -0.21685852, 0.000000
1710842316.334131, caravela, 7, -0.21684296, 0.000000
1710842317.334086, caravela, 7, -0.21684794, 0.000000
1710842318.384323, caravela, 7, -0.21684412, 0.000000
1710842319.434093, caravela, 7, -0.21685473, 0.000000
1710842320.434355, caravela, 7, -0.21686147, 0.000000
1710842321.484352, caravela, 7, -0.216859, 0.000000
1710842322.534465, caravela, 7, -0.2168568, 0.000000
1710842323.584369, caravela, 7, -0.21685352, 0.000000
1710842324.584585, caravela, 7, -0.21685391, 0.000000
1710842325.585328, caravela, 7, -0.21685376, 0.000000
1710842326.634212, caravela, 7, -0.21684948, 0.000000
1710842327.634367, caravela, 7, -0.21684382, 0.000000
1710842328.684116, caravela, 7, -0.21684571, 0.000000
1710842329.684294, caravela, 7, -0.21684362, 0.000000
1710842330.734297, caravela, 7, -0.21685497, 0.000000
1710842331.734335, caravela, 7, -0.21685004, 0.000000
1710842332.784222, caravela, 7, -0.21683067, 0.000000
1710842333.784629, caravela, 7, -0.21684114, 0.000000
1710842334.834115, caravela, 7, -0.21683809, 0.000000
1710842335.834219, caravela, 7, -0.21684371, 0.000000
1710842336.884829, caravela, 7, -0.21682688, 0.000000
1710842337.935709, caravela, 7, -0.21683699, 0.000000
1710842338.984390, caravela, 7, -0.2168204, 0.000000
1710842339.984306, caravela, 7, -0.21681556, 0.000000
1710842341.039185, caravela, 7, -0.2168078, 0.000000
1710842342.086988, caravela, 7, -0.21680532, 0.000000
1710842343.134263, caravela, 7, -0.2167656, 0.000000
1710842344.134197, caravela, 7, -0.21677324, 0.000000
1710842345.134460, caravela, 7, -0.21675733, 0.000000
1710842346.184495, caravela, 7, -0.21668666, 0.000000
1710842347.184610, caravela, 7, -0.21678942, 0.000000
1710842348.234416, caravela, 7, -0.2167776, 0.000000
1710842349.234921, caravela, 7, -0.21673853, 0.000000
