time, system, entity , mmsi, msg_in, msg_out,iter_time
1710848297.89911, caravela,7,111,32,6,6.15020298957825
1710848300.99877, caravela,7,111,15,3,3.09965705871582
1710848306.09928, caravela,7,111,25,6,5.10051012039185
1710848312.24876, caravela,7,111,32,7,6.14947485923767
1710848318.44864, caravela,7,111,33,6,6.19988512992859
1710848324.59883, caravela,7,111,32,8,6.15019083023071
1710848331.79872, caravela,7,111,37,7,7.19989013671875
1710848334.89846, caravela,7,111,16,3,3.0997428894043
1710848337.94989, caravela,7,111,16,3,3.05142307281494
1710848344.09903, caravela,7,111,34,6,6.14914703369141
1710848348.2486, caravela,7,111,20,4,4.14956903457642
1710848351.29861, caravela,7,111,15,3,3.05000400543213
1710848357.54917, caravela,7,111,31,7,6.2505578994751
1710848364.74899, caravela,7,111,37,7,7.19982600212097
1710848369.89865, caravela,7,111,25,5,5.14966297149658
1710848377.14871, caravela,7,111,35,7,7.25005412101746
1710848383.29894, caravela,7,111,30,9,6.15023279190064
1710848387.39909, caravela,7,111,20,4,4.10014820098877
1710848393.54903, caravela,7,111,22,6,6.14993786811829
1710848282.05566, caravela-2,7,112,16,6,
1710848286.15594, caravela-2,7,112,16,5,4.10027599334717
1710848290.25576, caravela-2,7,112,17,4,4.09981989860535
1710848295.40581, caravela-2,7,112,21,7,5.15004897117615
1710848303.75629, caravela-2,7,112,32,11,8.35048508644104
1710848310.95571, caravela-2,7,112,30,7,7.19941806793213
1710848316.05608, caravela-2,7,112,18,7,5.10036492347717
1710848322.20555, caravela-2,7,112,26,8,6.14947605133057
1710848327.40546, caravela-2,7,112,22,5,5.1999089717865
1710848331.55574, caravela-2,7,112,17,5,4.15027594566345
1710848335.60573, caravela-2,7,112,17,5,4.04998898506165
1710848341.80588, caravela-2,7,112,28,9,6.20015215873718
1710848344.95555, caravela-2,7,112,12,3,3.14967489242554
1710848348.05552, caravela-2,7,112,12,3,3.09996294975281
1710848352.15563, caravela-2,7,112,16,5,4.10011696815491
1710848356.20576, caravela-2,7,112,13,4,4.05012607574463
1710848362.30595, caravela-2,7,112,25,6,6.1001889705658
1710848367.45548, caravela-2,7,112,20,5,5.14952993392944
1710848371.6058, caravela-2,7,112,16,4,4.15031599998474
1710848374.70556, caravela-2,7,112,12,3,3.09976720809937
1710848380.90544, caravela-2,7,112,24,9,6.199875831604
1710848383.95571, caravela-2,7,112,12,3,3.05026793479919
1710848280.35528, caravela-3,7,113,15,6,
1710848284.44647, caravela-3,7,113,12,4,4.09118795394897
1710848287.49717, caravela-3,7,113,10,3,3.05070209503174
1710848293.69541, caravela-3,7,113,19,6,6.19823598861694
1710848296.74581, caravela-3,7,113,9,3,3.05040192604065
1710848301.84573, caravela-3,7,113,15,5,5.09992289543152
1710848304.99544, caravela-3,7,113,11,3,3.14970922470093
1710848307.99568, caravela-3,7,113,9,3,3.00023889541626
1710848314.14541, caravela-3,7,113,22,6,6.14973211288452
1710848320.34614, caravela-3,7,113,20,6,6.2007257938385
1710848326.49574, caravela-3,7,113,20,9,6.14959907531738
1710848329.59566, caravela-3,7,113,10,3,3.09992098808289
1710848333.69738, caravela-3,7,113,13,4,4.10172009468079
1710848339.94567, caravela-3,7,113,21,6,6.24828600883484
1710848343.04589, caravela-3,7,113,9,3,3.10022401809692
1710848346.14557, caravela-3,7,113,9,3,3.09968400001526
1710848350.19588, caravela-3,7,113,12,4,4.05030989646912
1710848353.2954, caravela-3,7,113,11,3,3.09951996803284
1710848359.4006, caravela-3,7,113,20,8,6.10519409179688
1710848364.49586, caravela-3,7,113,15,6,5.09526205062866
1710848371.7457, caravela-3,7,113,21,10,7.24983692169189
1710848378.94594, caravela-3,7,113,21,7,7.20024490356445
1710848382.04595, caravela-3,7,113,9,3,3.10001111030579
1710848388.14598, caravela-3,7,113,15,8,6.1000280380249
1710848639.41568, caravela,7,111,14,4,
1710848645.56455, caravela,7,111,30,9,6.14886808395386
1710848649.71426, caravela,7,111,20,4,4.1497049331665
1710848656.86372, caravela,7,111,35,8,7.1494619846344
1710848668.16387, caravela,7,111,54,13,11.3001489639282
1710848673.26396, caravela,7,111,17,6,5.10009098052979
1710848681.51404, caravela,7,111,39,8,8.25008106231689
1710848685.66392, caravela,7,111,20,5,4.14988207817078
1710848688.71432, caravela,7,111,15,3,3.05039882659912
1710848691.76633, caravela,7,111,15,3,3.05200695991516
1710848696.86549, caravela,7,111,23,7,5.09916520118713
1710848699.96933, caravela,7,111,17,3,3.10383701324463
1710848704.06437, caravela,7,111,18,4,4.09503984451294
1710848708.16467, caravela,7,111,11,5,4.10029697418213
1710848714.36549, caravela,7,111,27,6,6.20082807540894
1710848721.56441, caravela,7,111,38,11,7.19891309738159
1710848725.61498, caravela,7,111,18,4,4.0505747795105
1710848730.76435, caravela,7,111,25,6,5.1493661403656
1710848735.91406, caravela,7,111,25,7,5.14970993995667
1710848738.96499, caravela,7,111,15,3,3.05093193054199
1710848744.11361, caravela,7,111,22,5,5.14862108230591
1710848748.16395, caravela,7,111,20,4,4.05033493041992
1710848636.06058, caravela-2,7,112,10,3,
1710848643.26047, caravela-2,7,112,28,10,7.19989705085754
1710848647.31046, caravela-2,7,112,16,4,4.04998397827148
1710848652.36971, caravela-2,7,112,16,6,5.05925703048706
1710848656.46143, caravela-2,7,112,16,4,4.09172081947327
1710848660.61117, caravela-2,7,112,16,4,4.14973902702332
1710848665.81022, caravela-2,7,112,20,5,5.19904613494873
1710848669.91063, caravela-2,7,112,16,4,4.10040903091431
1710848675.01038, caravela-2,7,112,20,5,5.09975600242615
1710848680.1105, caravela-2,7,112,20,6,5.10011100769043
1710848684.21054, caravela-2,7,112,16,5,4.1000440120697
1710848687.31069, caravela-2,7,112,12,3,3.10014700889587
1710848692.41047, caravela-2,7,112,20,5,5.09978199005127
1710848695.46182, caravela-2,7,112,12,3,3.05135083198547
1710848698.56034, caravela-2,7,112,12,3,3.09852313995361
1710848702.61049, caravela-2,7,112,16,5,4.05014896392822
1710848708.76055, caravela-2,7,112,24,6,6.15005898475647
1710848711.86036, caravela-2,7,112,12,3,3.09980702400208
1710848714.91061, caravela-2,7,112,13,3,3.05025506019592
1710848720.11051, caravela-2,7,112,20,7,5.19990086555481
1710848725.26048, caravela-2,7,112,20,6,5.14996314048767
1710848729.36045, caravela-2,7,112,16,4,4.09997391700745
1710848734.56036, caravela-2,7,112,20,5,5.1999089717865
1710848634.19743, caravela-3,7,113,9,5,
1710848641.34772, caravela-3,7,113,21,7,7.15028405189514
1710848645.44743, caravela-3,7,113,12,4,4.09970998764038
1710848649.59878, caravela-3,7,113,14,4,4.15135788917542
1710848652.74728, caravela-3,7,113,9,3,3.14849710464478
1710848656.84718, caravela-3,7,113,12,4,4.09990382194519
1710848660.89886, caravela-3,7,113,10,5,4.05167603492737
1710848664.99846, caravela-3,7,113,12,4,4.09960198402405
1710848669.09835, caravela-3,7,113,12,4,4.09988903999329
1710848672.19757, caravela-3,7,113,11,3,3.09922194480896
1710848677.3478, caravela-3,7,113,15,5,5.15022611618042
1710848681.44832, caravela-3,7,113,12,4,4.10052394866943
1710848684.54723, caravela-3,7,113,9,3,3.09890604019165
1710848688.7977, caravela-3,7,113,12,5,4.25047087669373
1710848692.94731, caravela-3,7,113,12,4,4.14960908889771
1710848695.9979, caravela-3,7,113,9,3,3.05059003829956
1710848700.09837, caravela-3,7,113,11,4,4.10046601295471
1710848705.24737, caravela-3,7,113,15,6,5.14900588989258
1710848708.39832, caravela-3,7,113,10,3,3.15094614028931
1710848711.44776, caravela-3,7,113,9,3,3.04944205284119
1710848717.5552, caravela-3,7,113,19,6,6.10744285583496
1710848722.74829, caravela-3,7,113,15,5,5.19308805465698
1710848725.89846, caravela-3,7,113,9,3,3.15016603469849
1710848731.0978, caravela-3,7,113,15,5,5.19934701919556
1710848738.24931, caravela-3,7,113,20,10,7.15150094032288
1710848742.29764, caravela-3,7,113,12,4,4.04833889007568
1710849123.99529, caravela,7,111,14,4,
1710849127.04562, caravela,7,111,15,3,3.05032992362976
1710849136.19578, caravela,7,111,45,12,9.15015697479248
1710849139.24607, caravela,7,111,15,3,3.05028796195984
1710849145.3455, caravela,7,111,30,7,6.09943413734436
1710849152.59606, caravela,7,111,35,11,7.25055384635925
1710849159.8455, caravela,7,111,24,7,7.24943995475769
1710849162.95349, caravela,7,111,14,3,3.10798811912537
1710849169.09534, caravela,7,111,30,9,6.1418559551239
1710849173.24558, caravela,7,111,22,4,4.15023803710938
1710849178.34511, caravela,7,111,25,7,5.09952688217163
1710849182.39528, caravela,7,111,18,5,4.05017805099487
1710849185.49514, caravela,7,111,15,3,3.09985208511353
1710849189.64534, caravela,7,111,20,4,4.15020799636841
1710849193.79632, caravela,7,111,17,4,4.15097904205322
1710849200.04545, caravela,7,111,30,6,6.24913191795349
1710849203.19595, caravela,7,111,15,3,3.15049409866333
1710849206.24603, caravela,7,111,15,3,3.05007696151733
1710849210.29729, caravela,7,111,20,4,4.05126190185547
1710849213.44538, caravela,7,111,15,3,3.14808702468872
1710849221.59603, caravela,7,111,38,10,8.15065002441406
1710849119.55792, caravela-2,7,112,24,9,
1710849122.6573, caravela-2,7,112,12,3,3.09937500953674
1710849130.85744, caravela-2,7,112,36,10,8.20013689994812
1710849138.05721, caravela-2,7,112,28,9,7.19977402687073
1710849145.30691, caravela-2,7,112,28,11,7.24970102310181
1710849151.40713, caravela-2,7,112,20,6,6.10021591186523
1710849154.45782, caravela-2,7,112,12,3,3.0506911277771
1710849161.60724, caravela-2,7,112,28,7,7.14942383766174
1710849167.75716, caravela-2,7,112,24,6,6.14992308616638
1710849170.8072, caravela-2,7,112,12,3,3.05003595352173
1710849174.90702, caravela-2,7,112,16,4,4.09981608390808
1710849178.00743, caravela-2,7,112,12,3,3.10040998458862
1710849181.1092, caravela-2,7,112,12,3,3.10177302360535
1710849186.20731, caravela-2,7,112,20,7,5.09811496734619
1710849190.30724, caravela-2,7,112,16,4,4.0999219417572
1710849193.40718, caravela-2,7,112,12,3,3.09994006156921
1710849199.55726, caravela-2,7,112,24,6,6.15008687973022
1710849202.60735, caravela-2,7,112,12,3,3.05008912086487
1710849208.85788, caravela-2,7,112,24,6,6.25052809715271
1710849214.00722, caravela-2,7,112,20,5,5.14934086799622
1710849109.72929, caravela-3,7,113,13,7,
1710849112.82935, caravela-3,7,113,9,3,3.10006308555603
1710849115.92931, caravela-3,7,113,9,3,3.09995985031128
1710849125.03184, caravela-3,7,113,25,9,9.10253214836121
1710849128.1299, caravela-3,7,113,9,3,3.09805703163147
1710849131.18008, caravela-3,7,113,9,3,3.05018591880798
1710849138.4797, caravela-3,7,113,21,7,7.29961490631104
1710849143.68011, caravela-3,7,113,17,7,5.20041513442993
1710849146.77931, caravela-3,7,113,9,3,3.09919595718384
1710849154.0299, caravela-3,7,113,21,11,7.25058794021606
1710849160.12934, caravela-3,7,113,18,8,6.09944009780884
1710849164.2306, caravela-3,7,113,12,4,4.10126686096191
1710849167.37995, caravela-3,7,113,9,3,3.14934802055359
1710849171.47989, caravela-3,7,113,12,4,4.09994196891785
1710849174.57936, caravela-3,7,113,9,3,3.09946799278259
1710849182.83132, caravela-3,7,113,24,11,8.25196099281311
1710849185.87993, caravela-3,7,113,9,3,3.04860305786133
1710849192.02934, caravela-3,7,113,18,9,6.1494140625
1710849196.17952, caravela-3,7,113,12,4,4.15017795562744
1710849201.3794, caravela-3,7,113,15,7,5.19987893104553
1710849207.53025, caravela-3,7,113,18,6,6.15085315704346
1710849493.9004, caravela,7,111,17,4,
1710849498.04954, caravela,7,111,21,4,4.14913702011108
1710849502.15739, caravela,7,111,23,5,4.10784602165222
1710849505.24952, caravela,7,111,17,3,3.09213089942932
1710849514.54986, caravela,7,111,49,9,9.30034399032593
1710849520.65117, caravela,7,111,33,9,6.1013081073761
1710849528.90003, caravela,7,111,44,11,8.24885892868042
1710849533.05054, caravela,7,111,23,5,4.15051007270813
1710849537.10057, caravela,7,111,26,4,4.0500328540802
1710849540.14984, caravela,7,111,18,3,3.04927206039429
1710849544.24953, caravela,7,111,20,4,4.09968900680542
1710849550.47241, caravela,7,111,30,6,6.22287797927856
1710849556.69943, caravela,7,111,35,7,6.22702312469482
1710849567.0003, caravela,7,111,50,12,10.3008649349213
1710849570.05123, caravela,7,111,15,3,3.05092787742615
1710849573.09959, caravela,7,111,13,3,3.04836201667786
1710849585.49945, caravela,7,111,62,13,12.3998641967773
1710849591.64996, caravela,7,111,30,8,6.15050578117371
1710849598.94981, caravela,7,111,29,10,7.2998480796814
1710849604.09993, caravela,7,111,22,7,5.15012097358704
1710849607.14966, caravela,7,111,15,3,3.04973602294922
1710849492.83122, caravela-2,7,112,15,5,
1710849497.88032, caravela-2,7,112,23,5,5.04909706115723
1710849504.08081, caravela-2,7,112,26,6,6.20049500465393
1710849508.18064, caravela-2,7,112,18,5,4.09982895851135
1710849513.3801, caravela-2,7,112,23,6,5.19945597648621
1710849519.58212, caravela-2,7,112,26,7,6.20202898979187
1710849523.68017, caravela-2,7,112,18,5,4.09804606437683
1710849527.78035, caravela-2,7,112,19,4,4.10018301010132
1710849531.88017, caravela-2,7,112,18,4,4.09981989860535
1710849534.93132, caravela-2,7,112,16,3,3.05114507675171
1710849538.03116, caravela-2,7,112,12,3,3.09984397888184
1710849541.12967, caravela-2,7,112,17,3,3.09850406646729
1710849547.23025, caravela-2,7,112,24,8,6.1005859375
1710849551.37951, caravela-2,7,112,16,5,4.14925909042358
1710849554.4347, caravela-2,7,112,12,3,3.05519199371338
1710849559.62987, caravela-2,7,112,20,5,5.19516587257385
1710849567.8796, caravela-2,7,112,32,9,8.24972891807556
1710849570.92967, caravela-2,7,112,12,3,3.05007100105286
1710849574.97994, caravela-2,7,112,11,5,4.05027198791504
1710849578.02973, caravela-2,7,112,13,3,3.04979014396667
1710849585.32965, caravela-2,7,112,28,9,7.29992008209229
1710849590.43068, caravela-2,7,112,20,6,5.10102987289429
1710849489.90617, caravela-3,7,113,11,5,
1710849495.11615, caravela-3,7,113,16,6,5.20997595787048
1710849501.20579, caravela-3,7,113,21,8,6.08964490890503
1710849506.35566, caravela-3,7,113,18,5,5.14986705780029
1710849511.4559, caravela-3,7,113,17,5,5.10024094581604
1710849517.70597, caravela-3,7,113,21,6,6.25007104873657
1710849520.80565, caravela-3,7,113,10,3,3.09967708587646
1710849525.90597, caravela-3,7,113,18,5,5.10031890869141
1710849530.10601, caravela-3,7,113,15,4,4.20004606246948
1710849533.2057, caravela-3,7,113,11,3,3.09968400001526
1710849536.25599, caravela-3,7,113,11,3,3.05028986930847
1710849539.35571, caravela-3,7,113,13,3,3.09971904754639
1710849545.60571, caravela-3,7,113,18,6,6.25000715255737
1710849549.70665, caravela-3,7,113,11,4,4.10093784332275
1710849552.80594, caravela-3,7,113,9,3,3.09928798675537
1710849559.00595, caravela-3,7,113,19,7,6.20000720024109
1710849566.1074, caravela-3,7,113,20,7,7.10144996643066
1710849569.15852, caravela-3,7,113,9,3,3.05111789703369
1710849573.30809, caravela-3,7,113,12,4,4.14957308769226
1710849576.35589, caravela-3,7,113,9,3,3.04780101776123
1710849579.50583, caravela-3,7,113,9,3,3.14994192123413
1710849583.60576, caravela-3,7,113,12,4,4.09993290901184
1710849588.70645, caravela-3,7,113,15,5,5.10068917274475
1710849595.85578, caravela-3,7,113,22,7,7.14932799339294
1710849601.00592, caravela-3,7,113,15,5,5.15013384819031
1710849604.10592, caravela-3,7,113,9,3,3.1000030040741
